@T,table,,,,,,
Created,2018-11-09 13:52,,,,,,
Author,HortonMachine library,,,,,,
@H,timestamp,value_1,,,value_1,,
ID,,1,,,1,,
Type,Date,Double,,,Double,,
Format,yyyy-MM-dd HH:mm,,,,,,
,2018-06-12 21:00,-0.0080192687,0,0,0,0,0
,2018-06-12 22:00,-0.0063575785,0,0,0,0,0
,2018-06-12 23:00,-0.0021981304,0,0,0,0,0
,2018-06-13 00:00,0.022898359,0.022898359,0,0,0,0
,2018-06-13 01:00,-0.0058940467,0,0,0,0,0
,2018-06-13 02:00,-0.0079813712,0,0,0,0,0
,2018-06-13 03:00,-0.0061977482,0,0,0,0,0
,2018-06-13 04:00,-0.0010971819,0,0,5.050279167,0.0050502792,0
,2018-06-13 05:00,0.1286764372,0.1286764372,0.1286764372,94.7825851814,0.0947825852,0.0121962854
,2018-06-13 06:00,0.2888205837,0.2888205837,0.2888205837,202.4141224361,0.2024141224,0.058461365
,2018-06-13 07:00,0.4115532636,0.4115532636,0.4115532636,274.486959107,0.2744869591,0.1129660038
,2018-06-13 08:00,0.4559001224,0.4559001224,0.4559001224,292.8402560756,0.2928402561,0.1335059086
,2018-06-13 09:00,0.8023703111,0.8023703111,0.8023703111,500.8193695416,0.5008193695,0.4018425934
,2018-06-13 10:00,0.8231506696,0.8231506696,0.8231506696,503.0262842379,0.5030262842,0.4140664227
,2018-06-13 11:00,1.0800021057,1.0800021057,1.0800021057,627.5231247527,0.6275231248,0.6777262961
,2018-06-13 12:00,1.1830911039,1.1830911039,1.1830911039,657.8755580134,0.657875558,0.7783267201
,2018-06-13 13:00,1.2465110135,1.2465110135,1.2465110135,705.7002716618,0.7057002717,0.8796631609
,2018-06-13 14:00,1.3051312647,1.3051312647,1.3051312647,620.9171531963,0.6209171532,0.8103783894
,2018-06-13 15:00,0.4853386434,0.4853386434,0.4853386434,188.5041441719,0.1885041442,0.0914883456
,2018-06-13 16:00,0.3313714563,0.3313714563,0.3313714563,180.610210069,0.1806102101,0.0598490683
,2018-06-13 17:00,0.4011482406,0.4011482406,0.4011482406,221.6860080818,0.2216860081,0.0889289521
,2018-06-13 18:00,0.2983399962,0.2983399962,0.2983399962,132.9226451392,0.1329226451,0.0396561414
,2018-06-13 19:00,0.0656692392,0.0656692392,0.0656692392,13.2724190566,0.0132724191,0.0008715897
,2018-06-13 20:00,0.0490785761,0.0490785761,0,0,0,0
,2018-06-13 21:00,0.0552744773,0.0552744773,0,0,0,0
,2018-06-13 22:00,0.0204325381,0.0204325381,0,0,0,0
,2018-06-13 23:00,0.0002721937,0.0002721937,0,0,0,0
,2018-06-14 00:00,0.0063683116,0.0063683116,0,0,0,0
,2018-06-14 01:00,0.0033119877,0.0033119877,0,0,0,0
,2018-06-14 02:00,0.0030704423,0.0030704423,0,0,0,0
,2018-06-14 03:00,0.1222195319,0.1222195319,0,0,0,0
,2018-06-14 04:00,0.0390959113,0.0390959113,0.0390959113,3.4489712701,0.0034489713,0.0001348407
,2018-06-14 05:00,0.162874146,0.162874146,0.162874146,74.7411240668,0.0747411241,0.0121733968
,2018-06-14 06:00,0.3136296251,0.3136296251,0.3136296251,181.5531111234,0.1815531111,0.0569404342
,2018-06-14 07:00,0.4084571053,0.4084571053,0.4084571053,241.0767796889,0.2410767797,0.0984695236
,2018-06-14 08:00,0.5612028847,0.5612028847,0.5612028847,337.2782459178,0.3372782459,0.1892815246
,2018-06-14 09:00,1.217364829,1.217364829,1.217364829,732.8128757788,0.7328128758,0.8921006212
,2018-06-14 10:00,1.4616033354,1.4616033354,1.4616033354,779.5422928041,0.7795422928,1.1393816153
,2018-06-14 11:00,1.9657127174,1.9657127174,1.9657127174,1031.8031408859,1.0318031409,2.0282285559
,2018-06-14 12:00,1.6581671739,1.6581671739,1.6581671739,812.5601236942,0.8125601237,1.3473605239
,2018-06-14 13:00,1.4596554573,1.4596554573,1.4596554573,712.6076419656,0.712607642,1.0401616335
,2018-06-14 14:00,1.8852822375,1.8852822375,1.8852822375,909.4778833738,0.9094778834,1.714622499
,2018-06-14 15:00,1.1315264045,1.1315264045,1.1315264045,482.4086539532,0.482408654,0.5458581297
,2018-06-14 16:00,1.4879157573,1.4879157573,1.4879157573,679.8270357399,0.6798270357,1.0115253587
,2018-06-14 17:00,0.8405928093,0.8405928093,0.8405928093,269.597750769,0.2695977508,0.2266219307
,2018-06-14 18:00,0.4502415943,0.4502415943,0.4502415943,91.9147512688,0.0919147513,0.0413838442
,2018-06-14 19:00,0.2076173022,0.2076173022,0.2076173022,14.8789219689,0.014878922,0.0030891216
,2018-06-14 20:00,0.159074292,0.159074292,0,0,0,0
,2018-06-14 21:00,0.0862189465,0.0862189465,0,0,0,0
,2018-06-14 22:00,0.042700985,0.042700985,0,0,0,0
,2018-06-14 23:00,0.0315854258,0.0315854258,0,0,0,0
,2018-06-15 00:00,0.0182077236,0.0182077236,0,0,0,0
,2018-06-15 01:00,0.0084396308,0.0084396308,0,0,0,0
,2018-06-15 02:00,0.0021967682,0.0021967682,0,0,0,0
,2018-06-15 03:00,-0.0027313579,0,0,0,0,0
,2018-06-15 04:00,0.0023470864,0.0023470864,0.0023470864,4.8462946787,0.0048462947,1.13746721511437E-05
,2018-06-15 05:00,0.0985346636,0.0985346636,0.0985346636,69.9861573923,0.0699861574,0.0068960625
,2018-06-15 06:00,0.537775899,0.537775899,0.537775899,333.6202916881,0.3336202917,0.1794129523
,2018-06-15 07:00,0.9597866374,0.9597866374,0.9597866374,530.403755769,0.5304037558,0.5090744372
,2018-06-15 08:00,1.3144643994,1.3144643994,1.3144643994,708.0131680136,0.708013168,0.9306581036
,2018-06-15 09:00,1.6690029411,1.6690029411,1.6690029411,856.2330366304,0.8562330366,1.4290554564
,2018-06-15 10:00,1.8670446414,1.8670446414,1.8670446414,969.3157877975,0.9693157878,1.8097558475
,2018-06-15 11:00,2.015684631,2.015684631,2.015684631,1049.630015954,1.049630016,2.1157230914
,2018-06-15 12:00,2.1183221979,2.1183221979,2.1183221979,1115.9540134243,1.1159540134,2.3639501585
,2018-06-15 13:00,1.9335008537,1.9335008537,1.9335008537,958.2875104914,0.9582875105,1.8528497197
,2018-06-15 14:00,1.4203889586,1.4203889586,1.4203889586,642.2112604144,0.6422112604,0.9121897834
,2018-06-15 15:00,1.2359853824,1.2359853824,1.2359853824,481.0777327231,0.4810777327,0.5946050454
,2018-06-15 16:00,1.3979607594,1.3979607594,1.3979607594,619.7456540328,0.619745654,0.8663801051
,2018-06-15 17:00,0.7783733368,0.7783733368,0.7783733368,288.6309495971,0.2886309496,0.2246626353
,2018-06-15 18:00,0.406706915,0.406706915,0.406706915,134.7920562776,0.1347920563,0.0548208614
,2018-06-15 19:00,0.1624157567,0.1624157567,0.1624157567,26.0447250675,0.0260447251,0.0042300737
,2018-06-15 20:00,-9999,0,0,0,0,0
,2018-06-15 21:00,0.0902121513,0.0902121513,0,0,0,0
,2018-06-15 22:00,0.0799243784,0.0799243784,0,0,0,0
,2018-06-15 23:00,0.0506325716,0.0506325716,0,0,0,0
,2018-06-16 00:00,-9999,0,0,0,0,0
,2018-06-16 01:00,0.0485876491,0.0485876491,0,0,0,0
,2018-06-16 02:00,0.0538675981,0.0538675981,0,0,0,0
,2018-06-16 03:00,0.045065056,0.045065056,0,0,0,0
,2018-06-16 04:00,0.0578736872,0.0578736872,0.0578736872,6.7035719495,0.0067035719,0.0003879604
,2018-06-16 05:00,-9999,0,0,77.4944218917,0.0774944219,0
,2018-06-16 06:00,0.5346017177,0.5346017177,0.5346017177,304.5587391258,0.3045587391,0.1628176251
,2018-06-16 07:00,0.9118353593,0.9118353593,0.9118353593,488.5935560139,0.488593556,0.4455168807
,2018-06-16 08:00,1.2200391446,1.2200391446,1.2200391446,650.5132893323,0.6505132893,0.7936516771
,2018-06-16 09:00,1.6098709899,1.6098709899,1.6098709899,856.530790885,0.8565307909,1.3789040722
,2018-06-16 10:00,1.7224649702,1.7224649702,1.7224649702,897.1169449457,0.8971169449,1.5452525118
,2018-06-16 11:00,1.9226722081,1.9226722081,1.9226722081,1013.3129871089,1.0133129871,1.9482687184
,2018-06-16 12:00,2.1042519942,2.1042519942,2.1042519942,1109.5538648096,1.1095538648,2.3347809327
,2018-06-16 13:00,2.0086261268,2.0086261268,2.0086261268,1036.8742678511,1.0368742679,2.0826927446
,2018-06-16 14:00,1.9538531429,1.9538531429,1.9538531429,989.5440512411,0.9895440512,1.9334237545
,2018-06-16 15:00,1.6472175242,1.6472175242,1.6472175242,769.7116563331,0.7697116563,1.2678825289
,2018-06-16 16:00,1.4084196609,1.4084196609,1.4084196609,624.9038382254,0.6249038382,0.8801268519
,2018-06-16 17:00,0.8674813129,0.8674813129,0.8674813129,291.7945409477,0.2917945409,0.2531263115
,2018-06-16 18:00,0.5564193158,0.5564193158,0.5564193158,164.638908566,0.1646389086,0.0916082689
,2018-06-16 19:00,0.1611753977,0.1611753977,0.1611753977,17.9580974647,0.0179580975,0.0028944035
,2018-06-16 20:00,0.0917033437,0.0917033437,0,0,0,0
,2018-06-16 21:00,0.0788759876,0.0788759876,0,0,0,0
,2018-06-16 22:00,0.0680227243,0.0680227243,0,0,0,0
,2018-06-16 23:00,0.0650433948,0.0650433948,0,0,0,0
,2018-06-17 00:00,-9999,0,0,0,0,0
,2018-06-17 01:00,0.0814332898,0.0814332898,0,0,0,0
,2018-06-17 02:00,0.0787782681,0.0787782681,0,0,0,0
,2018-06-17 03:00,0.0826677611,0.0826677611,0,0,0,0
,2018-06-17 04:00,0.0870949015,0.0870949015,0.0870949015,7.6121157905,0.0076121158,0.0006629765
,2018-06-17 05:00,0.1757665327,0.1757665327,0.1757665327,80.3198744795,0.0803198745,0.0141175458
,2018-06-17 06:00,0.5326884149,0.5326884149,0.5326884149,288.0059598294,0.2880059598,0.1534174382
,2018-06-17 07:00,0.8667544724,0.8667544724,0.8667544724,475.1625485549,0.4751625486,0.4118492641
,2018-06-17 08:00,0.729075697,0.729075697,0.729075697,409.9654976255,0.4099654976,0.2988958809
,2018-06-17 09:00,1.5353351716,1.5353351716,1.5353351716,840.2114110945,0.8402114111,1.290006131
,2018-06-17 10:00,1.836655648,1.836655648,1.836655648,950.6547071405,0.9506547071,1.7460253372
,2018-06-17 11:00,2.0223656332,2.0223656332,2.0223656332,1023.2357131994,1.0232357132,2.0693567411
,2018-06-17 12:00,1.976008816,1.976008816,1.976008816,966.0782340596,0.9660782341,1.9089791075
,2018-06-17 13:00,0.9588941081,0.9588941081,0.9588941081,432.5247003678,0.4325247004,0.4147453868
,2018-06-17 14:00,1.3918199328,1.3918199328,1.3918199328,727.4339954064,0.7274339954,1.0124571346
,2018-06-17 15:00,1.5615745958,1.5615745958,1.5615745958,763.3165358337,0.7633165358,1.1919757109
,2018-06-17 16:00,1.2549942397,1.2549942397,1.2549942397,532.1067146759,0.5321067147,0.6677908618
,2018-06-17 17:00,0.7695173628,0.7695173628,0.7695173628,292.445702743,0.2924457027,0.2250420459
,2018-06-17 18:00,0.4316460142,0.4316460142,0.4316460142,170.7701126272,0.1707701126,0.0737122385
,2018-06-17 19:00,0.1783488004,0.1783488004,0.1783488004,18.5656922042,0.0185656922,0.0033111689
,2018-06-17 20:00,0.1251261272,0.1251261272,0,0,0,0
,2018-06-17 21:00,0.0911372417,0.0911372417,0,0,0,0
,2018-06-17 22:00,0.0918087865,0.0918087865,0,0,0,0
,2018-06-17 23:00,0.0689510604,0.0689510604,0,0,0,0
,2018-06-18 00:00,0.0980511898,0.0980511898,0,0,0,0
,2018-06-18 01:00,0.087783799,0.087783799,0,0,0,0
,2018-06-18 02:00,0.0851081297,0.0851081297,0,0,0,0
,2018-06-18 03:00,0.1279667709,0.1279667709,0,0,0,0
,2018-06-18 04:00,0.057996181,0.057996181,0.057996181,4.0230263801,0.0040230264,0.0002333202
,2018-06-18 05:00,0.0854045183,0.0854045183,0.0854045183,54.5632007061,0.0545632007,0.0046599439
,2018-06-18 06:00,0.1884009615,0.1884009615,0.1884009615,129.7538806296,0.1297538806,0.0244457559
,2018-06-18 07:00,0.6239436751,0.6239436751,0.6239436751,414.543660683,0.4145436607,0.2586518951
,2018-06-18 08:00,1.1440878655,1.1440878655,1.1440878655,697.7494224389,0.6977494224,0.7982866474
,2018-06-18 09:00,1.4239420017,1.4239420017,1.4239420017,829.6125408362,0.8296125408,1.181320142
,2018-06-18 10:00,1.7886948225,1.7886948225,1.7886948225,978.1438090845,0.9781438091,1.7496007669
,2018-06-18 11:00,2.0085008447,2.0085008447,2.0085008447,1070.3290281163,1.0703290281,2.149756757
,2018-06-18 12:00,2.0868799708,2.0868799708,2.0868799708,1076.6555701249,1.0766555701,2.2468509447
,2018-06-18 13:00,1.4870144246,1.4870144246,1.4870144246,717.1968869911,0.717196887,1.0664821162
,2018-06-18 14:00,0.8182193589,0.8182193589,0.8182193589,402.0327790257,0.402032779,0.3289510027
,2018-06-18 15:00,1.3239514347,1.3239514347,1.3239514347,755.0239101825,0.7550239102,0.9996149891
,2018-06-18 16:00,1.2168388348,1.2168388348,1.2168388348,620.952551049,0.620952551,0.7555991787
,2018-06-18 17:00,0.917167993,0.917167993,0.917167993,379.3329941484,0.3793329941,0.3479120809
,2018-06-18 18:00,0.3407484143,0.3407484143,0.3407484143,152.2291323536,0.1522291324,0.0518718355
,2018-06-18 19:00,0.1259636561,0.1259636561,0.1259636561,17.732639183,0.0177326392,0.0022336681
,2018-06-18 20:00,0.0732429828,0.0732429828,0,0,0,0
,2018-06-18 21:00,0.059260762,0.059260762,0,0,0,0
,2018-06-18 22:00,0.0655834612,0.0655834612,0,0,0,0
,2018-06-18 23:00,0.0462127272,0.0462127272,0,0,0,0
,2018-06-19 00:00,0.045340034,0.045340034,0,0,0,0
,2018-06-19 01:00,0.0570504357,0.0570504357,0,0,0,0
,2018-06-19 02:00,0.0455993937,0.0455993937,0,0,0,0
,2018-06-19 03:00,-9999,0,0,0,0,0
,2018-06-19 04:00,-9999,0,0,5.8004833973,0.0058004834,0
,2018-06-19 05:00,0.1481759045,0.1481759045,0.1481759045,69.2672194685,0.0692672195,0.0102637329
,2018-06-19 06:00,0.5426004962,0.5426004962,0.5426004962,312.8792915008,0.3128792915,0.1697684588
,2018-06-19 07:00,0.954213497,0.954213497,0.954213497,510.9032694493,0.5109032694,0.4875107954
,2018-06-19 08:00,1.3008512695,1.3008512695,1.3008512695,685.9717709637,0.685971771,0.8923472491
,2018-06-19 09:00,1.5956054869,1.5956054869,1.5956054869,838.3884648797,0.8383884649,1.3377372347
,2018-06-19 10:00,1.8369080038,1.8369080038,1.8369080038,949.6013856967,0.9496013857,1.7443303858
,2018-06-19 11:00,2.0308241505,2.0308241505,2.0308241505,1016.1786155992,1.0161786156,2.0636800737
,2018-06-19 12:00,2.0303221752,2.0303221752,2.0303221752,1036.5709446817,1.0365709447,2.1045729752
,2018-06-19 13:00,1.9789131028,1.9789131028,1.9789131028,999.1023142543,0.9991023143,1.9771366607
,2018-06-19 14:00,1.833373583,1.833373583,1.833373583,893.4713690136,0.893471369,1.6380668051
,2018-06-19 15:00,1.4613566932,1.4613566932,1.4613566932,681.389676544,0.6813896765,0.9957533645
,2018-06-19 16:00,1.1818401555,1.1818401555,1.1818401555,487.9663112849,0.4879663113,0.5766981812
,2018-06-19 17:00,0.6546786896,0.6546786896,0.6546786896,188.3861298152,0.1883861298,0.1233323846
,2018-06-19 18:00,0.3798389025,0.3798389025,0.3798389025,102.9996190245,0.102999619,0.0391232622
,2018-06-19 19:00,0.1674820381,0.1674820381,0.1674820381,22.708245362,0.0227082454,0.0038032232
,2018-06-19 20:00,0.0897777861,0.0897777861,0.0897777861,0.15,0.00015,1.34666679185934E-05
,2018-06-19 21:00,0.0890408859,0.0890408859,0,0,0,0
,2018-06-19 22:00,0.0689281925,0.0689281925,0,0,0,0
,2018-06-19 23:00,0.0692392318,0.0692392318,0,0,0,0
,2018-06-20 00:00,-9999,0,0,0,0,0
,2018-06-20 01:00,-9999,0,0,0,0,0
,2018-06-20 02:00,-9999,0,0,0,0,0
,2018-06-20 03:00,-9999,0,0,0,0,0
,2018-06-20 04:00,0.0898192382,0.0898192382,0.0898192382,4.7607075064,0.0047607075,0.0004276031
,2018-06-20 05:00,0.1719955658,0.1719955658,0.1719955658,78.8416066286,0.0788416066,0.0135604067
,2018-06-20 06:00,0.3622975352,0.3622975352,0.3622975352,199.8275782905,0.1998275783,0.0723970391
,2018-06-20 07:00,1.0170758489,1.0170758489,1.0170758489,486.8960050495,0.486896005,0.4952101677
,2018-06-20 08:00,1.0323378447,1.0323378447,1.0323378447,510.0175785654,0.5100175786,0.5265104478
,2018-06-20 09:00,1.6166907254,1.6166907254,1.6166907254,821.8621106595,0.8218621107,1.3286968518
,2018-06-20 10:00,1.9256834069,1.9256834069,1.9256834069,984.8599465625,0.9848599466,1.8965284572
,2018-06-20 11:00,2.1123371517,2.1123371517,2.1123371517,1087.8346776866,1.0878346777,2.2978736046
,2018-06-20 12:00,2.024346042,2.024346042,2.024346042,1044.8113256943,1.0448113257,2.1150596718
,2018-06-20 13:00,1.960993244,1.960993244,1.960993244,995.7017457245,0.9957017457,1.9525643964
,2018-06-20 14:00,1.8487808829,1.8487808829,1.8487808829,913.2442246295,0.9132442246,1.6883884639
,2018-06-20 15:00,1.5680235885,1.5680235885,1.5680235885,739.5991542774,0.7395991543,1.15970892
,2018-06-20 16:00,1.4294861491,1.4294861491,1.4294861491,638.6216206377,0.6386216206,0.9129007612
,2018-06-20 17:00,0.8819002056,0.8819002056,0.8819002056,332.5548888482,0.3325548888,0.2932802249
,2018-06-20 18:00,0.4789987771,0.4789987771,0.4789987771,170.9135067723,0.1709135068,0.0818673607
,2018-06-20 19:00,0.1574063803,0.1574063803,0.1574063803,17.7040166381,0.0177040166,0.0027867252
,2018-06-20 20:00,0.1011099824,0.1011099824,0,0,0,0
,2018-06-20 21:00,0.0702481608,0.0702481608,0,0,0,0
,2018-06-20 22:00,0.0725929657,0.0725929657,0,0,0,0
,2018-06-20 23:00,0.0557160408,0.0557160408,0,0,0,0
,2018-06-21 00:00,0.0485581235,0.0485581235,0,0,0,0
,2018-06-21 01:00,0.0506703617,0.0506703617,0,0,0,0
,2018-06-21 02:00,0.0655153254,0.0655153254,0,0,0,0
,2018-06-21 03:00,-9999,0,0,0,0,0
,2018-06-21 04:00,0.0598035557,0.0598035557,0.0598035557,6.4647797263,0.0064647797,0.0003866168
,2018-06-21 05:00,0.1479952561,0.1479952561,0.1479952561,73.3957228199,0.0733957228,0.0108622188
,2018-06-21 06:00,0.5262254101,0.5262254101,0.5262254101,297.9588456834,0.2979588457,0.1567935158
,2018-06-21 07:00,0.8886156318,0.8886156318,0.8886156318,494.2361895423,0.4942361895,0.4391860038
,2018-06-21 08:00,1.2377240427,1.2377240427,1.2377240427,662.3780369423,0.6623780369,0.8198412217
,2018-06-21 09:00,1.50052644,1.50052644,1.50052644,804.8786846747,0.8048786847,1.2077417474
,2018-06-21 10:00,1.7560424661,1.7560424661,1.7560424661,911.0287099929,0.91102871,1.5998051026
,2018-06-21 11:00,1.9297044313,1.9297044313,1.9297044313,1021.4863362993,1.0214863363,1.9711667097
,2018-06-21 12:00,1.8752978454,1.8752978454,1.8752978454,983.8232297875,0.9838232298,1.8449615831
,2018-06-21 13:00,1.9345314364,1.9345314364,1.9345314364,1021.0750507141,1.0210750507,1.9753017845
,2018-06-21 14:00,0.9496057757,0.9496057757,0.9496057757,451.3070442807,0.4513070443,0.4285637759
,2018-06-21 15:00,0.6848506036,0.6848506036,0.6848506036,386.2549756429,0.3862549756,0.2645269532
,2018-06-21 16:00,0.6522981877,0.6522981877,0.6522981877,398.1703361859,0.3981703362,0.2597257887
,2018-06-21 17:00,0.4373605461,0.4373605461,0.4373605461,254.8992629784,0.254899263,0.1114828809
,2018-06-21 18:00,0.2425747053,0.2425747053,0.2425747053,141.5512935924,0.1415512936,0.0343367633
,2018-06-21 19:00,0.0489967131,0.0489967131,0.0489967131,18.772258624,0.0187722586,0.000919779
,2018-06-21 20:00,0.0240369275,0.0240369275,0,0,0,0
,2018-06-21 21:00,0.0186878888,0.0186878888,0,0,0,0
,2018-06-21 22:00,0.0341622435,0.0341622435,0,0,0,0
,2018-06-21 23:00,0.0612751984,0.0612751984,0,0,0,0
,2018-06-22 00:00,0.0406383644,0.0406383644,0,0,0,0
,2018-06-22 01:00,0.0185050207,0.0185050207,0,0,0,0
,2018-06-22 02:00,0.0158589769,0.0158589769,0,0,0,0
,2018-06-22 03:00,0.0152154728,0.0152154728,0,0,0,0
,2018-06-22 04:00,0.0138649308,0.0138649308,0.0138649308,4.5872109495,0.0045872109,6.36013623752289E-05
,2018-06-22 05:00,0.1227598431,0.1227598431,0.1227598431,74.3490719272,0.0743490719,0.0091270804
,2018-06-22 06:00,0.2243676864,0.2243676864,0.2243676864,121.5728058813,0.1215728059,0.0272770092
,2018-06-22 07:00,0.2464956536,0.2464956536,0.2464956536,136.3037491341,0.1363037491,0.0335982817
,2018-06-22 08:00,0.340072385,0.340072385,0.340072385,218.9782779138,0.2189782779,0.0744684652
,2018-06-22 09:00,0.6150821658,0.6150821658,0.6150821658,384.3704134872,0.3843704135,0.2364193864
,2018-06-22 10:00,0.7021638803,0.7021638803,0.7021638803,436.6509455817,0.4366509456,0.3066005223
,2018-06-22 11:00,0.3902640184,0.3902640184,0.3902640184,235.6064045808,0.2356064046,0.0919487022
,2018-06-22 12:00,0.538602828,0.538602828,0.538602828,303.5939205714,0.3035939206,0.1635165442
,2018-06-22 13:00,0.441633673,0.441633673,0.441633673,246.86350359,0.2468635036,0.1090232358
,2018-06-22 14:00,0.4304773746,0.4304773746,0.4304773746,258.3388488801,0.2583388489,0.1112090294
,2018-06-22 15:00,0.3418979842,0.3418979842,0.3418979842,192.4715482536,0.1924715483,0.0658056344
,2018-06-22 16:00,0.5112920919,0.5112920919,0.5112920919,289.0422525255,0.2890422525,0.1477850179
,2018-06-22 17:00,0.2042892132,0.2042892132,0.2042892132,115.4070897665,0.1154070898,0.0235764236
,2018-06-22 18:00,0.0825319599,0.0825319599,0.0825319599,54.6540500491,0.05465405,0.0045107059
,2018-06-22 19:00,-9999,0,0,4.1555147589,0.0041555148,0
,2018-06-22 20:00,-0.0016825637,0,0,0,0,0
,2018-06-22 21:00,-0.0039984342,0,0,0,0,0
,2018-06-22 22:00,-0.0051288878,0,0,0,0,0
,2018-06-22 23:00,-0.0050734914,0,0,0,0,0
,2018-06-23 00:00,-9999,0,0,0,0,0
,2018-06-23 01:00,-0.0063306732,0,0,0,0,0
,2018-06-23 02:00,-0.0087534137,0,0,0,0,0
,2018-06-23 03:00,-0.0096810949,0,0,0,0,0
,2018-06-23 04:00,0.0044109712,0.0044109712,0.0044109712,5.8382181921,0.0058382182,2.57522123776807E-05
,2018-06-23 05:00,-9999,0,0,71.5347424364,0.0715347424,0
,2018-06-23 06:00,0.5022893081,0.5022893081,0.5022893081,338.2431013364,0.3382431013,0.1698958933
,2018-06-23 07:00,0.8612042998,0.8612042998,0.8612042998,516.407328753,0.5164073288,0.444732212
,2018-06-23 08:00,1.2941072077,1.2941072077,1.2941072077,720.9893886848,0.7209893887,0.9330375645
,2018-06-23 09:00,1.6288276346,1.6288276346,1.6288276346,847.1748175139,0.8471748175,1.3799017541
,2018-06-23 10:00,1.9259470453,1.9259470453,1.9259470453,1028.6785380685,1.0286785381,1.9811803909
,2018-06-23 11:00,2.0597501809,2.0597501809,2.0597501809,1094.0987741352,1.0940987741,2.253570148
,2018-06-23 12:00,1.9934705648,1.9934705648,1.9934705648,1038.8721646955,1.0388721647,2.0709610809
,2018-06-23 13:00,1.8899226122,1.8899226122,1.8899226122,980.4871293751,0.9804871294,1.8530447968
,2018-06-23 14:00,1.7935384755,1.7935384755,1.7935384755,905.1979689766,0.905197969,1.6235073853
,2018-06-23 15:00,1.5661113512,1.5661113512,1.5661113512,778.1277981485,0.7781277981,1.2186347774
,2018-06-23 16:00,1.1896244319,1.1896244319,1.1896244319,537.5481823998,0.5375481824,0.6394804511
,2018-06-23 17:00,0.6907899927,0.6907899927,0.6907899927,264.300604462,0.2643006045,0.1825762126
,2018-06-23 18:00,0.4186856059,0.4186856059,0.4186856059,125.7918795536,0.1257918796,0.0526672493
,2018-06-23 19:00,0.2605687446,0.2605687446,0.2605687446,24.1458074195,0.0241458074,0.0062916427
,2018-06-23 20:00,0.0762785169,0.0762785169,0,0,0,0
,2018-06-23 21:00,0.0607026039,0.0607026039,0,0,0,0
,2018-06-23 22:00,0.0421081504,0.0421081504,0,0,0,0
,2018-06-23 23:00,0.03224036,0.03224036,0,0,0,0
,2018-06-24 00:00,0.0249126432,0.0249126432,0,0,0,0
,2018-06-24 01:00,0.0120593314,0.0120593314,0,0,0,0
,2018-06-24 02:00,0.0102613277,0.0102613277,0,0,0,0
,2018-06-24 03:00,0.0061556935,0.0061556935,0,0,0,0
,2018-06-24 04:00,0.0279740543,0.0279740543,0.0279740543,11.1132366943,0.0111132367,0.0003108823
,2018-06-24 05:00,-9999,0,0,111.9513858655,0.1119513859,0
,2018-06-24 06:00,0.4635843723,0.4635843723,0.4635843723,293.0373312414,0.2930373312,0.1358475273
,2018-06-24 07:00,0.9065500877,0.9065500877,0.9065500877,502.4023127068,0.5024023127,0.4554528606
,2018-06-24 08:00,1.2485277603,1.2485277603,1.2485277603,672.4559863511,0.6724559864,0.8395799665
,2018-06-24 09:00,1.4878596339,1.4878596339,1.4878596339,767.9487404161,0.7679487404,1.1425999318
,2018-06-24 10:00,1.7100639825,1.7100639825,1.7100639825,898.3338146229,0.8983338146,1.5362083006
,2018-06-24 11:00,1.6901621779,1.6901621779,1.6901621779,879.8252867943,0.8798252868,1.4870474229
,2018-06-24 12:00,2.1164938373,2.1164938373,2.1164938373,1095.5820963872,1.0955820964,2.3187927552
,2018-06-24 13:00,1.8632106387,1.8632106387,1.8632106387,932.2690746329,0.9322690746,1.737013658
,2018-06-24 14:00,1.2874748645,1.2874748645,1.2874748645,578.4561791264,0.5784561791,0.7447477908
,2018-06-24 15:00,1.0010092273,1.0010092273,1.0010092273,451.8967134259,0.4518967134,0.4523527799
,2018-06-24 16:00,0.7862499517,0.7862499517,0.7862499517,296.9671974783,0.2969671975,0.2334904447
,2018-06-24 17:00,0.5270136037,0.5270136037,0.5270136037,225.5171234603,0.2255171235,0.1188505919
,2018-06-24 18:00,0.3339485745,0.3339485745,0.3339485745,124.2703809494,0.1242703809,0.0414999166
,2018-06-24 19:00,0.1568915765,0.1568915765,0.1568915765,19.7982418583,0.0197982419,0.0031061774
,2018-06-24 20:00,0.0706328954,0.0706328954,0,0,0,0
,2018-06-24 21:00,-9999,0,0,0,0,0
,2018-06-24 22:00,0.0974726397,0.0974726397,0,0,0,0
,2018-06-24 23:00,0.0602465586,0.0602465586,0,0,0,0
,2018-06-25 00:00,0.0453419129,0.0453419129,0,0,0,0
,2018-06-25 01:00,0.0082215205,0.0082215205,0,0,0,0
,2018-06-25 02:00,-0.0008401051,0,0,0,0,0
,2018-06-25 03:00,-9999,0,0,0,0,0
,2018-06-25 04:00,-9999,0,0,4.4269825779,0.0044269826,0
,2018-06-25 05:00,-9999,0,0,78.2963899888,0.07829639,0
,2018-06-25 06:00,-9999,0,0,146.0327198713,0.1460327199,0
,2018-06-25 07:00,0.402295027,0.402295027,0.402295027,275.1275881372,0.2751275881,0.1106824605
,2018-06-25 08:00,0.5773446821,0.5773446821,0.5773446821,367.1968607044,0.3671968607,0.2119991548
,2018-06-25 09:00,0.540635498,0.540635498,0.540635498,319.7352294571,0.3197352295,0.172860215
,2018-06-25 10:00,0.5970536146,0.5970536146,0.5970536146,373.1597486453,0.3731597486,0.2227963767
