@T,table,,,,,,,,,,rh
Created,2018-11-09 13:59,,,,,,,,,,val_1
Author,HortonMachine library,,,,,,,,,,1
@H,timestamp,value_1,value_1,,,,,,,,82.56666667
,2018-06-08 04:00,286.5166666667,287.0119134096,0.4952467429,13.5166666667,286.5166666667,-0.4952467429,0,0.0666666667,94.0316666667,103.075
,2018-06-08 05:00,287.3749359483,287.3754022861,0.0004663378,13.9166666667,286.9166666667,-0.4587356194,0,0.3916666667,94.1333333333,91.95833333
,2018-06-08 06:00,287.2331991124,287.2346116151,0.0014125027,13.8416666667,286.8416666667,-0.3929449484,0.9083333333,0.0583333333,94.1816666667,78.78333333
,2018-06-08 07:00,291.099805797,295.308476339,4.208670542,13.9333333333,286.9333333333,-8.3751430057,32.1916666667,0,94.1175,67.1
,2018-06-08 08:00,288.1452908541,288.1683049614,0.0230141074,14.6583333333,287.6583333333,-0.5099716281,173.1833333333,0.0416666667,94.1608333333,67.20833333
,2018-06-08 09:00,290.4837740248,290.5140524136,0.0302783888,18.7666666667,291.7666666667,1.2526142531,619.825,0.1166666667,94.1341666667,74.00833333
,2018-06-08 10:00,290.6721200258,290.7180519231,0.0459318973,21.1166666667,294.1166666667,3.3986147436,739.4333333333,0.0416666667,94.0966666667,71.50833333
,2018-06-08 11:00,289.8943001654,289.9127922839,0.0184921185,22.2916666667,295.2916666667,5.3788743828,688.175,0.1666666667,94.0641666667,64.48333333
,2018-06-08 12:00,289.5638741977,289.5718309397,0.007956742,21.9333333333,294.9333333333,5.3615023936,506.8916666667,0.4833333333,94.0633333333,63.725
,2018-06-08 13:00,289.2128933815,289.2167100402,0.0038166587,20.425,293.425,4.2082899598,230.8666666667,0.5666666667,94.0408333333,74.30833333
,2018-06-08 14:00,290.5505809813,290.5598933754,0.0093123941,22.225,295.225,4.6651066246,552.9833333333,0.4666666667,93.9816666667,83.625
,2018-06-08 15:00,289.7836289458,289.7970595418,0.013430596,22.625,295.625,5.8279404582,454.725,0.1833333333,93.8875,88.45833333
,2018-06-08 16:00,290.6310990483,290.6405882151,0.0094891668,23.6416666667,296.6416666667,6.0010784516,518.65,0.6083333333,93.835,90.975
,2018-06-08 17:00,290.4431245132,290.451108956,0.0079844428,21.6416666667,294.6416666667,4.1905577107,242.3083333333,0.4083333333,93.8241666667,90.60833333
,2018-06-08 18:00,290.61967819,290.6312912706,0.0116130806,20.2666666667,293.2666666667,2.6353753961,73.85,0.05,93.8141666667,89.6
,2018-06-08 19:00,289.0951445671,289.0971909761,0.002046409,17.9333333333,290.9333333333,1.8361423572,7.7916666667,0.1,93.83,90.21666667
,2018-06-08 20:00,289.1666666667,287.7468509014,-1.4198157653,16.1666666667,289.1666666667,1.4198157653,0,0.1,93.82,90.91666667
,2018-06-08 21:00,288,286.5343736852,-1.4656263148,15,288,1.4656263148,0,0.1333333333,93.81,92.83333333
,2018-06-08 22:00,287.4333333333,285.8169872959,-1.6163460374,14.4333333333,287.4333333333,1.6163460374,0,0.1083333333,93.805,94.89166667
,2018-06-08 23:00,287.0583333333,285.5417036752,-1.5166296581,14.0583333333,287.0583333333,1.5166296581,0,0.1333333333,93.8033333333,96.09166667
,2018-06-09 00:00,287.0083333333,285.6006423344,-1.4076909989,14.0083333333,287.0083333333,1.4076909989,0,0.15,93.78,96.75833333
,2018-06-09 01:00,286.575,285.4681623007,-1.1068376993,13.575,286.575,1.1068376993,0,0.075,93.7591666667,95.1
,2018-06-09 02:00,286.175,285.3880692716,-0.7869307284,13.175,286.175,0.7869307284,0,0.125,93.7141666667,90.00833333
,2018-06-09 03:00,285.975,285.3736463034,-0.6013536966,12.975,285.975,0.6013536966,0,0.2083333333,93.7041666667,80.70833333
,2018-06-09 04:00,285.65,285.1524892076,-0.4975107924,12.65,285.65,0.4975107924,2.5916666667,0.125,93.7266666667,75.59166667
,2018-06-09 05:00,285.3980369181,285.4254726336,0.0274357155,13.15,286.15,0.7245273664,43.175,0.1166666667,93.775,62.85
,2018-06-09 06:00,286.8999940976,286.9387876568,0.0387935592,15.4583333333,288.4583333333,1.5195456765,169.975,0.0666666667,93.8083333333,54.19166667
,2018-06-09 07:00,288.2711400585,288.2931783635,0.022038305,18.35,291.35,3.0568216365,319.9666666667,0.1833333333,93.8675,54.46666667
,2018-06-09 08:00,289.7886554004,289.8094982252,0.0208428248,20.75,293.75,3.9405017748,457.0083333333,0.1666666667,93.9,54.34166667
,2018-06-09 09:00,290.6470854365,290.6614248174,0.0143393808,23.8083333333,296.8083333333,6.1469085159,702.05,0.3833333333,93.8858333333,54.60833333
,2018-06-09 10:00,291.1695509356,291.1812858104,0.0117348748,25.875,298.875,7.6937141896,831.45,0.4833333333,93.8783333333,57.29166667
,2018-06-09 11:00,290.4875540031,290.496160711,0.0086067079,25.1083333333,298.1083333333,7.6121726223,889.8833333333,0.9416666667,93.8733333333,57.65833333
,2018-06-09 12:00,290.7509956201,290.7590627812,0.0080671611,25.4083333333,298.4083333333,7.6492705521,911.55,1.0166666667,93.8858333333,62.09166667
,2018-06-09 13:00,290.6928859047,290.7004421786,0.0075562738,25.3,298.3,7.5995578214,843.9666666667,1.0333333333,93.8983333333,66.45833333
,2018-06-09 14:00,290.9046610998,290.9116141416,0.0069530418,25.05,298.05,7.1383858584,719.3083333333,1.0333333333,93.885,77.35
,2018-06-09 15:00,291.2518306365,291.2589493914,0.007118755,25.35,298.35,7.0910506086,594.775,0.825,93.875,84.83333333
,2018-06-09 16:00,290.7590119943,290.7636067212,0.0045947269,24.0583333333,297.0583333333,6.2947266121,250.4,0.6,93.8566666667,87.9
,2018-06-09 17:00,290.9964966545,291.0021535604,0.0056569059,23.55,296.55,5.5478464396,163.5833333333,0.3083333333,93.8516666667,89.00833333
,2018-06-09 18:00,291.0593375478,291.0731459511,0.0138084033,21.7583333333,294.7583333333,3.6851873822,78.2833333333,0.0333333333,93.8591666667,91.18333333
,2018-06-09 19:00,290.6966442772,290.6997262746,0.0030819974,20.15,293.15,2.4502737254,16.4833333333,0.15,93.885,92.65833333
,2018-06-09 20:00,291.4,289.4677694343,-1.9322305657,18.4,291.4,1.9322305657,0,0.0333333333,93.9175,92.85833333
,2018-06-09 21:00,290.5166666667,288.771040557,-1.7456261097,17.5166666667,290.5166666667,1.7456261097,0,0.1,93.95,94.325
,2018-06-09 22:00,289.8833333333,288.4894421851,-1.3938911482,16.8833333333,289.8833333333,1.3938911482,0,0.0833333333,93.9566666667,93.975
,2018-06-09 23:00,289.2833333333,288.1302126632,-1.1531206701,16.2833333333,289.2833333333,1.1531206701,0,0.0083333333,93.9808333333,94.3
,2018-06-10 00:00,289.05,287.9276490608,-1.1223509392,16.05,289.05,1.1223509392,0,0.0666666667,93.9675,94.2
,2018-06-10 01:00,288.5416666667,287.6530737048,-0.8885929619,15.5416666667,288.5416666667,0.8885929619,0,0.0583333333,93.9391666667,93.69166667
,2018-06-10 02:00,288.2833333333,287.3418860844,-0.9414472489,15.2833333333,288.2833333333,0.9414472489,0,0.0416666667,93.9083333333,86.79166667
,2018-06-10 03:00,288,287.1112888443,-0.8887111557,15,288,0.8887111557,0,0.0333333333,93.8983333333,75.63333333
,2018-06-10 04:00,287.7416666667,286.8390183912,-0.9026482755,14.7416666667,287.7416666667,0.9026482755,1.9833333333,0.0333333333,93.9016666667,65.95
,2018-06-10 05:00,287.0269956718,287.0434817195,0.0164860477,15.0083333333,288.0083333333,0.9648516138,22.5833333333,0.075,93.9125,63.3
,2018-06-10 06:00,288.5715872669,288.6118777481,0.0402904812,17.6666666667,290.6666666667,2.0547889186,224.7666666667,0.0833333333,93.93,66.15
,2018-06-10 07:00,290.3618636382,290.3846145935,0.0227509553,21.3333333333,294.3333333333,3.9487187398,425.1083333333,0.2166666667,93.9275,67.90833333
,2018-06-10 08:00,290.9526811916,290.966819737,0.0141385454,23.5916666667,296.5916666667,5.6248469297,584.875,0.4333333333,93.9283333333,69.6
,2018-06-10 09:00,292.2466441372,292.2581637859,0.0115196487,25.4,298.4,6.1418362141,718.0833333333,0.525,93.9225,70.11666667
,2018-06-10 10:00,292.9967691846,293.0068436929,0.0100745082,25.6833333333,298.6833333333,5.6764896404,834.9666666667,0.675,93.9141666667,70.24166667
,2018-06-10 11:00,293.2516541593,293.2603240311,0.0086698717,25.6416666667,298.6416666667,5.3813426356,930.7833333333,0.9583333333,93.9216666667,70.05833333
,2018-06-10 12:00,293.2459751353,293.2527294798,0.0067543445,25.3416666667,298.3416666667,5.0889371869,780.4833333333,1.075,93.89,73.85
,2018-06-10 13:00,293.2359239054,293.2424489597,0.0065250543,25.2416666667,298.2416666667,4.999217707,749.2166666667,1.1,93.8683333333,76.31666667
,2018-06-10 14:00,293.7000862383,293.7079833324,0.0078970942,25.7,298.7,4.9920166676,745.8583333333,0.8,93.8366666667,82.35
,2018-06-10 15:00,293.4357419478,293.4422337669,0.006491819,25.4583333333,298.4583333333,5.0160995665,510.7166666667,0.725,93.8241666667,86.46666667
,2018-06-10 16:00,292.6972458547,292.7011395208,0.0038936661,24.0416666667,297.0416666667,4.3405271459,200.0416666667,0.5416666667,93.82,89.51666667
,2018-06-10 17:00,292.9216057916,292.9263596371,0.0047538455,23.85,296.85,3.9236403629,117.9333333333,0.225,93.8233333333,93.39166667
,2018-06-10 18:00,292.992226123,292.998677563,0.00645144,22.9,295.9,2.901322437,72.7916666667,0.1166666667,93.8483333333,94.68333333
,2018-06-10 19:00,292.6294332449,292.6459382808,0.0165050359,21.8416666667,294.8416666667,2.1957283859,40.125,0.025,93.8583333333,97.48333333
,2018-06-10 20:00,293.3333333333,291.6356465187,-1.6976868146,20.3333333333,293.3333333333,1.6976868146,0.4583333333,0.0916666667,93.8891666667,97.08333333
,2018-06-10 21:00,292.325,291.2622776607,-1.0627223393,19.325,292.325,1.0627223393,0,0.0916666667,93.9408333333,97.575
,2018-06-10 22:00,291.75,290.8986058541,-0.8513941459,18.75,291.75,0.8513941459,0,0.0583333333,93.9641666667,99.075
,2018-06-10 23:00,291.1666666667,290.765447932,-0.4012187347,18.1666666667,291.1666666667,0.4012187347,0,0.0333333333,93.9633333333,99.25833333
,2018-06-11 00:00,291.0833333333,290.6187306701,-0.4646026632,18.0833333333,291.0833333333,0.4646026632,0,0.025,93.9833333333,99.66666667
,2018-06-11 01:00,290.7083333333,290.3226998812,-0.3856334521,17.7083333333,290.7083333333,0.3856334521,0,0.1,93.9683333333,98.69166667
,2018-06-11 02:00,290.3333333333,290.1867235519,-0.1466097814,17.3333333333,290.3333333333,0.1466097814,0,0.0333333333,93.9625,93.45833333
,2018-06-11 03:00,290.2333333333,290.1157984899,-0.1175348434,17.2333333333,290.2333333333,0.1175348434,0,0.075,93.9333333333,80.99166667
,2018-06-11 04:00,289.9333333333,289.8806490808,-0.0526842525,16.9333333333,289.9333333333,0.0526842525,2.75,0.0333333333,93.9275,73.96666667
,2018-06-11 05:00,289.9885221556,290.0279244078,0.0394022522,17.1916666667,290.1916666667,0.1637422589,42.1166666667,0.0333333333,93.93,69.63333333
,2018-06-11 06:00,291.2358907599,291.2670713754,0.0311806155,19.2833333333,292.2833333333,1.0162619579,179.75,0.075,93.9566666667,70.48333333
,2018-06-11 07:00,292.4191777035,292.4423815094,0.0232038059,22.5416666667,295.5416666667,3.0992851573,373.3833333333,0.1416666667,93.99,72.29166667
,2018-06-11 08:00,293.2277637192,293.2421269912,0.014363272,24.5666666667,297.5666666667,4.3245396755,512.2416666667,0.2916666667,93.9716666667,71.60833333
,2018-06-11 09:00,293.5415851381,293.5503270147,0.0087418766,25.6416666667,298.6416666667,5.091339652,669.4,0.775,93.95,67.64166667
,2018-06-11 10:00,294.0143457881,294.0211606354,0.0068148473,25.9833333333,298.9833333333,4.9621726979,683.275,0.9666666667,93.9716666667,73.21666667
,2018-06-11 11:00,291.9053890353,291.9108134094,0.0054243741,23.4916666667,296.4916666667,4.5808532573,454.4166666667,0.7,90.2108333333,81.975
,2018-06-11 12:00,294.2525588633,294.2603173816,0.0077585183,26.0333333333,299.0333333333,4.7730159517,767.8333333333,0.7333333333,93.9158333333,76.99166667
,2018-06-11 13:00,294.4672373657,294.475212626,0.0079752602,26.95,299.95,5.474787374,847.475,0.7833333333,93.8708333333,79.03333333
,2018-06-11 14:00,293.2950080798,293.2971377768,0.002129697,24.7666666667,297.7666666667,4.4695288899,160.0666666667,0.6416666667,93.8466666667,81.84166667
,2018-06-11 15:00,293.9168938286,293.9225739173,0.0056800887,23.9083333333,296.9083333333,2.985759416,399.9333333333,0.6916666667,93.8391666667,86.73333333
,2018-06-11 16:00,294.0796474491,294.0850889154,0.0054414663,24.925,297.925,3.8399110846,316.4666666667,0.6083333333,93.8216666667,88.00833333
,2018-06-11 17:00,293.5021963404,293.5088270918,0.0066307514,23.9833333333,296.9833333333,3.4745062415,201.7083333333,0.3166666667,93.7416666667,89.975
,2018-06-11 18:00,293.2750174106,293.281982845,0.0069654345,23.275,296.275,2.993017155,104.8166666667,0.1916666667,93.6833333333,92.40833333
,2018-06-11 19:00,291.6116952187,291.6148020223,0.0031068036,20.7666666667,293.7666666667,2.1518646444,16.0166666667,0.125,93.7216666667,94.68333333
,2018-06-11 20:00,292.575,290.6428120249,-1.9321879751,19.575,292.575,1.9321879751,0,0.15,93.7675,96.23333333
,2018-06-11 21:00,292.05,290.4418592421,-1.6081407579,19.05,292.05,1.6081407579,0,0.0333333333,93.8158333333,93.975
,2018-06-11 22:00,291.8833333333,290.666259148,-1.2170741853,18.8833333333,291.8833333333,1.2170741853,0,0.0833333333,93.805,95.125
,2018-06-11 23:00,291.6333333333,291.6333333333,0,18.6333333333,291.6333333333,0,0,0,93.7916666667,95.175
,2018-06-12 00:00,291.1583333333,291.1583333333,0,18.1583333333,291.1583333333,0,0,0,93.7475,94.71666667
,2018-06-12 01:00,291.325,290.3628308596,-0.9621691404,18.325,291.325,0.9621691404,0,0.0833333333,93.7291666667,93.825
,2018-06-12 02:00,291.05,290.2746675918,-0.7753324082,18.05,291.05,0.7753324082,0,0.0083333333,93.685,92.85
,2018-06-12 03:00,291.1166666667,290.3472914757,-0.769375191,18.1166666667,291.1166666667,0.769375191,0,0.075,93.645,89.14166667
,2018-06-12 04:00,290.8916666667,290.0515359779,-0.8401306888,17.8916666667,290.8916666667,0.8401306888,1.075,0.0166666667,93.62,86.76666667
,2018-06-12 05:00,289.929456574,289.9633546486,0.0338980746,17.9083333333,290.9083333333,0.9449786847,37.8416666667,0.0333333333,93.62,92.04166667
,2018-06-12 06:00,290.4717490964,290.5026622047,0.0309131083,18.6083333333,291.6083333333,1.1056711286,97.6666666667,0.025,93.6383333333,83.05
,2018-06-12 07:00,290.9693469747,290.9854845736,0.0161375989,19.7166666667,292.7166666667,1.7311820931,192.1,0.1083333333,93.6516666667,73.65833333
,2018-06-12 08:00,291.2175511593,291.2260335772,0.0084824179,20.3583333333,293.3583333333,2.1322997561,176.5416666667,0.1666666667,93.5941666667,70.04166667
,2018-06-12 09:00,291.8730167922,291.8783631658,0.0053463736,20.1583333333,293.1583333333,1.2799701675,186.7583333333,0.3166666667,93.58,72.375
,2018-06-12 10:00,290.8583754132,290.8622834308,0.0039080175,20.6083333333,293.6083333333,2.7460499025,243.225,0.7083333333,93.58,89.91666667
,2018-06-12 11:00,291.0323754367,291.040323867,0.0079484303,22.3583333333,295.3583333333,4.3180094663,594.7916666667,0.6666666667,93.5775,97.63333333
,2018-06-12 12:00,291.5494366563,291.5565094716,0.0070728153,23.5083333333,296.5083333333,4.9518238617,559.7,0.6166666667,93.5408333333,99.91666667
,2018-06-12 13:00,290.7818610653,290.7914734791,0.0096124138,22.3166666667,295.3166666667,4.5251931876,592.8,0.4333333333,93.4966666667,88.68333333
,2018-06-12 14:00,289.3201030912,289.3210821479,0.0009790567,17.925,290.925,1.6039178521,36.925,0.5583333333,93.4875,91.05
,2018-06-12 15:00,288.7797178678,288.7801844983,0.0004666305,16.15,289.15,0.3698155017,4.45,0.4166666667,93.505,98.59166667
,2018-06-12 16:00,289.8990022155,289.9116589935,0.012656778,16.9083333333,289.9083333333,-0.0033256602,221.7,0.1333333333,93.46,99.65
,2018-06-12 17:00,291.4886498735,291.512227149,0.0235772754,20.3166666667,293.3166666667,1.8044395177,274.6583333333,0.0666666667,93.3691666667,101.33333333
,2018-06-12 18:00,291.1857756641,291.2044692964,0.0186936322,19.625,292.625,1.4205307036,138.4,0.0666666667,93.3866666667,101.54166667
,2018-06-12 19:00,290.0531524035,290.0725319066,0.019379503,17.275,290.275,0.2024680934,21.675,0.0083333333,93.3766666667,100.3
,2018-06-12 20:00,289.1,289.0449563804,-0.0550436196,16.1,289.1,0.0550436196,0,0.1333333333,93.36,97.11666667
,2018-06-12 21:00,288.6083333333,288.8173371511,0.2090038178,15.6083333333,288.6083333333,-0.2090038178,0,0.2083333333,93.3658333333,101.13333333
,2018-06-12 22:00,288.5333333333,288.7746884734,0.2413551401,15.5333333333,288.5333333333,-0.2413551401,0,0.05,93.335,101.6
,2018-06-12 23:00,288.5916666667,288.6386958147,0.047029148,15.5916666667,288.5916666667,-0.047029148,0,0.3833333333,93.3408333333,101.34166667
,2018-06-13 00:00,288.1583333333,287.707675591,-0.4506577423,15.1583333333,288.1583333333,0.4506577423,0,0.4916666667,93.3683333333,101.95
,2018-06-13 01:00,287.6083333333,287.7847087302,0.1763753969,14.6083333333,287.6083333333,-0.1763753969,0,0.1333333333,93.2916666667,102.4
,2018-06-13 02:00,287.275,287.5233989503,0.2483989503,14.275,287.275,-0.2483989503,0,0.1166666667,93.2641666667,101.91666667
,2018-06-13 03:00,286.45,286.6570517902,0.2070517902,13.45,286.45,-0.2070517902,0,0.0916666667,93.2475,97.4
,2018-06-13 04:00,285.9666666667,286.2665290524,0.2998623857,12.9666666667,285.9666666667,-0.2998623857,1.8333333333,0.075,93.2175,93.39166667
,2018-06-13 05:00,286.748682677,286.7857590736,0.0370763966,13.375,286.375,-0.4107590736,45.95,0.0666666667,93.2133333333,88.03333333
,2018-06-13 06:00,288.079517329,288.1149001577,0.0353828287,14.775,287.775,-0.3399001577,129.5416666667,0.05,93.2291666667,81.075
,2018-06-13 07:00,289.0083114288,289.0470417677,0.0387303389,16.4083333333,289.4083333333,0.3612915656,185.2333333333,0.025,93.2533333333,72.03333333
,2018-06-13 08:00,288.9872028479,289.0090649932,0.0218621452,17.025,290.025,1.0159350068,191.05,0.0416666667,93.2583333333,67.75833333
,2018-06-13 09:00,289.9110729722,289.9278476467,0.0167746745,18.825,291.825,1.8971523533,389.85,0.15,93.2666666667,70
,2018-06-13 10:00,290.0799303968,290.1014823968,0.0215519999,20.1333333333,293.1333333333,3.0318509365,385.75,0.0583333333,93.2816666667,59.44166667
,2018-06-13 11:00,289.7682847889,289.7838150747,0.0155302858,21.325,294.325,4.5411849253,506.8916666667,0.1416666667,93.2491666667,74.95833333
,2018-06-13 12:00,289.4707814694,289.4824613388,0.0116798695,21.7416666667,294.7416666667,5.2592053279,537.1083333333,0.25,93.22,90.29166667
,2018-06-13 13:00,289.7888302056,289.8009820601,0.0121518545,21.6916666667,294.6916666667,4.8906846066,588.225,0.2833333333,93.1975,89.18333333
,2018-06-13 14:00,288.7996456452,288.806406534,0.0067608888,22.4666666667,295.4666666667,6.6602601327,509.3333333333,0.7166666667,93.1583333333,86.11666667
,2018-06-13 15:00,288.6700960279,288.6720954399,0.001999412,19.7083333333,292.7083333333,4.0362378934,86.525,0.5,93.1983333333,91.26666667
,2018-06-13 16:00,288.5231141774,288.5267594767,0.0036452993,17.0583333333,290.0583333333,1.5315738566,91.25,0.3,93.2291666667,90.76666667
,2018-06-13 17:00,289.0141226636,289.0210054403,0.0068827766,17.7333333333,290.7333333333,1.712327893,148.9333333333,0.3166666667,93.2216666667,90.68333333
,2018-06-13 18:00,288.2217269307,288.227150597,0.0054236663,17.425,290.425,2.197849403,84.225,0.3833333333,93.26,96.88333333
,2018-06-13 19:00,287.8752522975,287.8776405211,0.0023882235,16.25,289.25,1.3723594789,10.0666666667,0.1333333333,93.32,99.95
,2018-06-13 20:00,288.3666666667,286.9219722102,-1.4446944565,15.3666666667,288.3666666667,1.4446944565,0,0.1416666667,93.3683333333,99.01666667
,2018-06-13 21:00,287.9833333333,286.5293108654,-1.4540224679,14.9833333333,287.9833333333,1.4540224679,0,0.2083333333,93.4616666667,99.43333333
,2018-06-13 22:00,287.125,286.6414755009,-0.4835244991,14.125,287.125,0.4835244991,0,0.2916666667,93.5383333333,99.5
,2018-06-13 23:00,286.2583333333,286.250625328,-0.0077080053,13.2583333333,286.2583333333,0.0077080053,0,0.1666666667,93.5316666667,84.10833333
,2018-06-14 00:00,286.0583333333,285.9069252253,-0.151408108,13.0583333333,286.0583333333,0.151408108,0,0.2916666667,93.54,92.29166667
,2018-06-14 01:00,285.5416666667,285.4547435464,-0.0869231203,12.5416666667,285.5416666667,0.0869231203,0,0.2166666667,93.5233333333,88.8
,2018-06-14 02:00,284.975,284.8986069598,-0.0763930402,11.975,284.975,0.0763930402,0,0.2583333333,93.5175,89.19166667
,2018-06-14 03:00,286.2833333333,283.8321362545,-2.4511970788,13.2833333333,286.2833333333,2.4511970788,0,0.4833333333,93.5433333333,90.14166667
,2018-06-14 04:00,285.4333333333,284.2523938315,-1.1809395018,12.4333333333,285.4333333333,1.1809395018,0,0.0833333333,93.5816666667,84.99166667
,2018-06-14 05:00,284.1973542192,284.2143966652,0.017042446,12.9166666667,285.9166666667,1.7022700015,25.4916666667,0.1083333333,93.6158333333,71.38333333
,2018-06-14 06:00,285.4130473845,285.4384344236,0.0253870391,14.0833333333,287.0833333333,1.6448989097,108.1833333333,0.075,93.65,58.075
,2018-06-14 07:00,286.8113414252,286.8245545033,0.0132130781,15.35,288.35,1.5254454967,151.3666666667,0.1666666667,93.6925,52.525
,2018-06-14 08:00,287.5498460823,287.5711536517,0.0213075693,16.9166666667,289.9166666667,2.345513015,235.1333333333,0.0666666667,93.7141666667,52.39166667
,2018-06-14 09:00,288.3981941561,288.4299887732,0.0317946171,20.0166666667,293.0166666667,4.5866778935,621.3416666667,0.0916666667,93.7408333333,54.34166667
,2018-06-14 10:00,288.2750058417,288.2882422544,0.0132364127,22.15,295.15,6.8617577456,661.475,0.3583333333,93.7233333333,49.99166667
,2018-06-14 11:00,288.0494681481,288.061127839,0.0116596909,22.875,295.875,7.813872161,910.3333333333,0.675,93.7075,53.84166667
,2018-06-14 12:00,288.595028632,288.6031090421,0.0080804101,23.475,296.475,7.8718909579,691.2083333333,0.7166666667,93.69,50.65
,2018-06-14 13:00,287.8351086449,287.8433020135,0.0081933686,22.3333333333,295.3333333333,7.4900313198,594.3416666667,0.6,93.6708333333,54.63333333
,2018-06-14 14:00,287.9218500905,287.9304617326,0.0086116421,23.1833333333,296.1833333333,8.2528716007,797.425,0.9916666667,93.6375,60.025
,2018-06-14 15:00,287.5629305794,287.5691477087,0.0062171293,22.1333333333,295.1333333333,7.5641856246,379.8,0.625,93.6266666667,68.96666667
,2018-06-14 16:00,287.8970241026,287.9068583339,0.0098342313,23.0416666667,296.0416666667,8.1348083328,589.7833333333,0.7583333333,93.6266666667,77.86666667
,2018-06-14 17:00,286.8535722939,286.8583408756,0.0047685817,21.25,294.25,7.3916591244,196.0916666667,0.7666666667,93.625,86.05
,2018-06-14 18:00,286.4911718458,286.4935163039,0.0023444581,19.95,292.95,6.4564836961,42.7333333333,0.4333333333,93.6616666667,88.75833333
,2018-06-14 19:00,286.6651430707,286.6671171898,0.0019741191,18.6333333333,291.6333333333,4.9662161435,11.4416666667,0.1916666667,93.7191666667,91.95
,2018-06-14 20:00,290.425,286.9105983388,-3.5144016612,17.425,290.425,3.5144016612,0,0.35,93.7766666667,95.49166667
,2018-06-14 21:00,289.4916666667,287.2913166128,-2.2003500539,16.4916666667,289.4916666667,2.2003500539,0,0.225,93.8733333333,97.95833333
,2018-06-14 22:00,289.2833333333,287.5146133818,-1.7687199515,16.2833333333,289.2833333333,1.7687199515,0,0.0333333333,93.9066666667,99.50833333
,2018-06-14 23:00,288.3416666667,287.0832752081,-1.2583914586,15.3416666667,288.3416666667,1.2583914586,0,0.0416666667,93.9066666667,100.61666667
,2018-06-15 00:00,287.5166666667,286.8159235306,-0.7007431361,14.5166666667,287.5166666667,0.7007431361,0,0.05,93.8933333333,101.025
,2018-06-15 01:00,286.65,286.3345694559,-0.3154305441,13.65,286.65,0.3154305441,0,0.0583333333,93.8758333333,100.99166667
,2018-06-15 02:00,285.9416666667,285.8660697719,-0.0755968948,12.9416666667,285.9416666667,0.0755968948,0,0.0833333333,93.8633333333,92.79166667
,2018-06-15 03:00,285.3083333333,285.4027222477,0.0943889144,12.3083333333,285.3083333333,-0.0943889144,0,0.0833333333,93.8675,76.475
,2018-06-15 04:00,285.175,285.331757646,0.156757646,12.175,285.175,-0.156757646,1.2166666667,0.1,93.9108333333,67.56666667
,2018-06-15 05:00,285.0552383722,285.0755786753,0.0203403031,11.9,284.9,-0.1755786753,20.75,0.0583333333,93.9175,58.1
,2018-06-15 06:00,285.9766407107,286.0057864027,0.029145692,14.0916666667,287.0916666667,1.085880264,260.3,0.3166666667,93.9291666667,57.39166667
,2018-06-15 07:00,286.5785020876,286.5992829393,0.0207808517,17.3083333333,290.3083333333,3.709050394,440.5333333333,0.4333333333,93.9383333333,55.49166667
,2018-06-15 08:00,287.4300473536,287.4463580431,0.0163106895,19.6583333333,292.6583333333,5.2119752902,605.6416666667,0.5333333333,93.9408333333,56.725
,2018-06-15 09:00,287.5786178511,287.5908318716,0.0122140205,21.4166666667,294.4166666667,6.8258347951,744.325,0.7666666667,93.9275,55.65833333
,2018-06-15 10:00,287.9151131712,287.9260890959,0.0109759248,21.8916666667,294.8916666667,6.9655775708,851.1416666667,0.8833333333,93.9108333333,57.35
,2018-06-15 11:00,288.5301515878,288.5403780697,0.0102264819,22.8666666667,295.8666666667,7.326288597,928.35,0.9166666667,93.8925,53.675
,2018-06-15 12:00,289.2327978991,289.2426341366,0.0098362375,23.3916666667,296.3916666667,7.1490325301,994.8666666667,1,93.8733333333,51.725
,2018-06-15 13:00,288.8975648546,288.9053352552,0.0077704006,23.225,296.225,7.3196647448,840.2833333333,1.1916666667,93.8841666667,56.40833333
,2018-06-15 14:00,288.0822583621,288.0882070463,0.0059486842,22.075,295.075,6.9867929537,530.3916666667,1.0583333333,93.8966666667,64.44166667
,2018-06-15 15:00,286.6655095262,286.6703276514,0.0048181251,21.2166666667,294.2166666667,7.5463390153,378.2666666667,1.1416666667,93.9066666667,73.53333333
,2018-06-15 16:00,287.5226647353,287.5315200837,0.0088553484,22.4583333333,295.4583333333,7.9268132496,529.6333333333,0.8083333333,93.8941666667,76.58333333
,2018-06-15 17:00,287.0646938917,287.0714711103,0.0067772186,21.1666666667,294.1666666667,7.0951955564,215.1416666667,0.4583333333,93.8908333333,77.71666667
,2018-06-15 18:00,286.8067637019,286.8140162583,0.0072525564,19.5333333333,292.5333333333,5.719317075,85.5916666667,0.175,93.9125,80.76666667
,2018-06-15 19:00,286.2897339248,286.2959040404,0.0061701156,17.4916666667,290.4916666667,4.1957626263,22.4166666667,0.0833333333,93.9566666667,82.76666667
,2018-06-15 20:00,289.3583333333,289.3583333333,0,16.3583333333,289.3583333333,0,0,0,94.0258333333,82.675
,2018-06-15 21:00,288.5166666667,285.0284231738,-3.4882434929,15.5166666667,288.5166666667,3.4882434929,0,0.05,94.065,83.35833333
,2018-06-15 22:00,287.7666666667,284.7714816685,-2.9951849982,14.7666666667,287.7666666667,2.9951849982,0,0.0583333333,94.0933333333,83.275
,2018-06-15 23:00,287.6,284.9254751863,-2.6745248137,14.6,287.6,2.6745248137,0,0.0083333333,94.1058333333,85.85833333
