Date,Time,Pressure1,Temperature TOB1,h (cm),Q (m3/s)
15/05/2019,14:55:00,19.547,7,18.6,0.281
15/05/2019,15:00:00,19.507,7.2,18.6,0.281
15/05/2019,15:05:00,19.455,7.2,18.5,0.278
15/05/2019,15:10:00,19.536,7.2,18.6,0.281
15/05/2019,15:15:00,19.516,7.2,18.6,0.281
15/05/2019,15:20:00,19.473,7.2,18.6,0.281
15/05/2019,15:25:00,19.533,7.3,18.6,0.281
15/05/2019,15:30:00,19.55,7.3,18.6,0.281
15/05/2019,15:35:00,19.462,7.4,18.6,0.281
15/05/2019,15:40:00,19.46,7.4,18.5,0.278
15/05/2019,15:45:00,19.455,7.5,18.5,0.278
15/05/2019,15:50:00,19.484,7.8,18.6,0.281
15/05/2019,15:55:00,19.472,7.9,18.6,0.281
15/05/2019,16:00:00,19.463,8.2,18.6,0.281
15/05/2019,16:05:00,19.457,8.3,18.5,0.278
15/05/2019,16:10:00,19.498,8.4,18.6,0.281
15/05/2019,16:15:00,19.479,8.2,18.6,0.281
15/05/2019,16:20:00,19.467,8.2,18.6,0.281
15/05/2019,16:25:00,19.45,8.1,18.5,0.278
15/05/2019,16:30:00,19.421,7.9,18.5,0.278
15/05/2019,16:35:00,19.387,7.8,18.5,0.278
15/05/2019,16:40:00,19.421,7.6,18.5,0.278
15/05/2019,16:45:00,19.372,7.4,18.5,0.278
15/05/2019,16:50:00,19.344,7.2,18.4,0.275
15/05/2019,16:55:00,19.335,7,18.4,0.275
15/05/2019,17:00:00,19.331,6.9,18.4,0.275
15/05/2019,17:05:00,19.316,6.8,18.4,0.275
15/05/2019,17:10:00,19.344,6.7,18.4,0.275
15/05/2019,17:15:00,19.353,6.6,18.4,0.275
15/05/2019,17:20:00,19.34,6.5,18.4,0.275
15/05/2019,17:25:00,19.327,6.3,18.4,0.275
15/05/2019,17:30:00,19.304,6.2,18.4,0.275
15/05/2019,17:35:00,19.311,6.1,18.4,0.275
15/05/2019,17:40:00,19.337,6.1,18.4,0.275
15/05/2019,17:45:00,19.28,6,18.4,0.275
15/05/2019,17:50:00,19.224,5.9,18.3,0.272
15/05/2019,17:55:00,19.292,5.8,18.4,0.275
15/05/2019,18:00:00,19.281,5.8,18.4,0.275
15/05/2019,18:05:00,19.35,5.7,18.4,0.275
15/05/2019,18:10:00,19.229,5.6,18.3,0.272
15/05/2019,18:15:00,19.258,5.5,18.3,0.272
15/05/2019,18:20:00,19.263,5.5,18.3,0.272
15/05/2019,18:25:00,19.25,5.4,18.3,0.272
15/05/2019,18:30:00,19.261,5.3,18.3,0.272
15/05/2019,18:35:00,19.16,5.3,18.2,0.268
15/05/2019,18:40:00,19.164,5.2,18.2,0.268
15/05/2019,18:45:00,19.229,5.2,18.3,0.272
15/05/2019,18:50:00,19.168,5.2,18.3,0.272
15/05/2019,18:55:00,19.173,5.1,18.3,0.272
15/05/2019,19:00:00,19.238,5.1,18.3,0.272
15/05/2019,19:05:00,19.22,5.1,18.3,0.272
15/05/2019,19:10:00,19.161,5,18.2,0.268
15/05/2019,19:15:00,19.185,5,18.3,0.272
15/05/2019,19:20:00,19.146,5,18.2,0.268
15/05/2019,19:25:00,19.153,4.9,18.2,0.268
15/05/2019,19:30:00,19.115,4.9,18.2,0.268
15/05/2019,19:35:00,19.117,4.9,18.2,0.268
15/05/2019,19:40:00,19.099,4.8,18.2,0.268
15/05/2019,19:45:00,19.061,4.8,18.1,0.265
15/05/2019,19:50:00,19.106,4.7,18.2,0.268
15/05/2019,19:55:00,19.113,4.7,18.2,0.268
15/05/2019,20:00:00,19.116,4.7,18.2,0.268
15/05/2019,20:05:00,19.077,4.6,18.2,0.268
15/05/2019,20:10:00,19.058,4.6,18.1,0.265
15/05/2019,20:15:00,19.039,4.6,18.1,0.265
15/05/2019,20:20:00,19.061,4.6,18.1,0.265
15/05/2019,20:25:00,19.059,4.6,18.1,0.265
15/05/2019,20:30:00,19.018,4.6,18.1,0.265
15/05/2019,20:35:00,19.018,4.6,18.1,0.265
15/05/2019,20:40:00,18.999,4.6,18.1,0.265
15/05/2019,20:45:00,19.04,4.6,18.1,0.265
15/05/2019,20:50:00,19.061,4.6,18.1,0.265
15/05/2019,20:55:00,19.02,4.6,18.1,0.265
15/05/2019,21:00:00,19.04,4.6,18.1,0.265
15/05/2019,21:05:00,19.04,4.6,18.1,0.265
15/05/2019,21:10:00,18.978,4.6,18.1,0.265
15/05/2019,21:15:00,18.957,4.6,18,0.262
15/05/2019,21:20:00,18.919,4.6,18,0.262
15/05/2019,21:25:00,19.004,4.5,18.1,0.265
15/05/2019,21:30:00,19.006,4.5,18.1,0.265
15/05/2019,21:35:00,18.945,4.5,18,0.262
15/05/2019,21:40:00,19.006,4.5,18.1,0.265
15/05/2019,21:45:00,18.964,4.5,18,0.262
15/05/2019,21:50:00,18.968,4.5,18,0.262
15/05/2019,21:55:00,18.947,4.5,18,0.262
15/05/2019,22:00:00,18.928,4.5,18,0.262
15/05/2019,22:05:00,18.95,4.5,18,0.262
15/05/2019,22:10:00,18.786,4.4,17.9,0.259
15/05/2019,22:15:00,18.956,4.4,18,0.262
15/05/2019,22:20:00,18.918,4.4,18,0.262
15/05/2019,22:25:00,18.878,4.4,18,0.262
15/05/2019,22:30:00,18.859,4.3,17.9,0.259
15/05/2019,22:35:00,18.861,4.3,17.9,0.259
15/05/2019,22:40:00,18.885,4.3,18,0.262
15/05/2019,22:45:00,18.885,4.3,18,0.262
15/05/2019,22:50:00,18.866,4.2,17.9,0.259
15/05/2019,22:55:00,18.888,4.2,18,0.262
15/05/2019,23:00:00,18.805,4.2,17.9,0.259
15/05/2019,23:05:00,18.89,4.2,18,0.262
15/05/2019,23:10:00,18.851,4.2,17.9,0.259
15/05/2019,23:15:00,18.873,4.2,18,0.262
15/05/2019,23:20:00,18.816,4.2,17.9,0.259
15/05/2019,23:25:00,18.816,4.1,17.9,0.259
15/05/2019,23:30:00,18.837,4.1,17.9,0.259
15/05/2019,23:35:00,18.86,4.1,17.9,0.259
15/05/2019,23:40:00,18.82,4.1,17.9,0.259
15/05/2019,23:45:00,18.759,4.1,17.8,0.256
15/05/2019,23:50:00,18.739,4.1,17.8,0.256
15/05/2019,23:55:00,18.741,4.1,17.8,0.256
16/05/2019,00:00:00,18.761,4.1,17.8,0.256
16/05/2019,00:05:00,18.761,4.1,17.8,0.256
16/05/2019,00:10:00,18.763,4.1,17.8,0.256
16/05/2019,00:15:00,18.801,4.1,17.9,0.259
16/05/2019,00:20:00,18.759,4.1,17.8,0.256
16/05/2019,00:25:00,18.758,4.1,17.8,0.256
16/05/2019,00:30:00,18.777,4.1,17.9,0.259
16/05/2019,00:35:00,18.756,4.1,17.8,0.256
16/05/2019,00:40:00,18.714,4.1,17.8,0.256
16/05/2019,00:45:00,18.711,4.1,17.8,0.256
16/05/2019,00:50:00,18.711,4.2,17.8,0.256
16/05/2019,00:55:00,18.749,4.2,17.8,0.256
16/05/2019,01:00:00,18.705,4.2,17.8,0.256
16/05/2019,01:05:00,18.683,4.2,17.8,0.256
16/05/2019,01:10:00,18.679,4.3,17.8,0.256
16/05/2019,01:15:00,18.694,4.3,17.8,0.256
16/05/2019,01:20:00,18.714,4.3,17.8,0.256
16/05/2019,01:25:00,18.67,4.4,17.7,0.253
16/05/2019,01:30:00,18.689,4.4,17.8,0.256
16/05/2019,01:35:00,18.71,4.4,17.8,0.256
16/05/2019,01:40:00,18.627,4.3,17.7,0.253
16/05/2019,01:45:00,18.71,4.4,17.8,0.256
16/05/2019,01:50:00,18.667,4.4,17.7,0.253
16/05/2019,01:55:00,18.706,4.4,17.8,0.256
16/05/2019,02:00:00,18.704,4.4,17.8,0.256
16/05/2019,02:05:00,18.663,4.4,17.7,0.253
16/05/2019,02:10:00,18.665,4.4,17.7,0.253
16/05/2019,02:15:00,18.703,4.4,17.8,0.256
16/05/2019,02:20:00,18.639,4.4,17.7,0.253
16/05/2019,02:25:00,18.658,4.5,17.7,0.253
16/05/2019,02:30:00,18.679,4.5,17.8,0.256
16/05/2019,02:35:00,18.656,4.5,17.7,0.253
16/05/2019,02:40:00,18.694,4.5,17.8,0.256
16/05/2019,02:45:00,18.672,4.5,17.7,0.253
16/05/2019,02:50:00,18.691,4.6,17.8,0.256
16/05/2019,02:55:00,18.691,4.6,17.8,0.256
16/05/2019,03:00:00,18.623,4.6,17.7,0.253
16/05/2019,03:05:00,18.642,4.6,17.7,0.253
16/05/2019,03:10:00,18.559,4.6,17.6,0.251
16/05/2019,03:15:00,18.578,4.6,17.6,0.251
16/05/2019,03:20:00,18.597,4.7,17.7,0.253
16/05/2019,03:25:00,18.575,4.7,17.6,0.251
16/05/2019,03:30:00,18.614,4.7,17.7,0.253
16/05/2019,03:35:00,18.611,4.7,17.7,0.253
16/05/2019,03:40:00,18.589,4.8,17.7,0.253
16/05/2019,03:45:00,18.566,4.7,17.6,0.251
16/05/2019,03:50:00,18.566,4.8,17.6,0.251
16/05/2019,03:55:00,18.566,4.8,17.6,0.251
16/05/2019,04:00:00,18.564,4.8,17.6,0.251
16/05/2019,04:05:00,18.564,4.8,17.6,0.251
16/05/2019,04:10:00,18.564,4.8,17.6,0.251
16/05/2019,04:15:00,18.608,4.8,17.7,0.253
16/05/2019,04:20:00,18.566,4.8,17.6,0.251
16/05/2019,04:25:00,18.481,4.8,17.6,0.251
16/05/2019,04:30:00,18.502,4.8,17.6,0.251
16/05/2019,04:35:00,18.502,4.8,17.6,0.251
16/05/2019,04:40:00,18.5,4.8,17.6,0.251
16/05/2019,04:45:00,18.495,4.9,17.6,0.251
16/05/2019,04:50:00,18.495,4.9,17.6,0.251
16/05/2019,04:55:00,18.533,4.9,17.6,0.251
16/05/2019,05:00:00,18.49,4.9,17.6,0.251
16/05/2019,05:05:00,18.449,4.9,17.5,0.248
16/05/2019,05:10:00,18.511,4.9,17.6,0.251
16/05/2019,05:15:00,18.469,4.9,17.5,0.248
16/05/2019,05:20:00,18.449,4.9,17.5,0.248
16/05/2019,05:25:00,18.449,4.9,17.5,0.248
16/05/2019,05:30:00,18.473,4.9,17.5,0.248
16/05/2019,05:35:00,18.431,4.9,17.5,0.248
16/05/2019,05:40:00,18.43,4.9,17.5,0.248
16/05/2019,05:45:00,18.41,4.9,17.5,0.248
16/05/2019,05:50:00,18.428,4.9,17.5,0.248
16/05/2019,05:55:00,18.407,4.9,17.5,0.248
16/05/2019,06:00:00,18.407,4.9,17.5,0.248
16/05/2019,06:05:00,18.428,4.9,17.5,0.248
16/05/2019,06:10:00,18.409,4.9,17.5,0.248
16/05/2019,06:15:00,18.39,4.9,17.5,0.248
16/05/2019,06:20:00,18.409,4.9,17.5,0.248
16/05/2019,06:25:00,18.39,4.8,17.5,0.248
16/05/2019,06:30:00,18.393,4.8,17.5,0.248
16/05/2019,06:35:00,18.398,4.8,17.5,0.248
16/05/2019,06:40:00,18.339,4.7,17.4,0.245
16/05/2019,06:45:00,18.343,4.7,17.4,0.245
16/05/2019,06:50:00,18.325,4.7,17.4,0.245
16/05/2019,06:55:00,18.327,4.6,17.4,0.245
16/05/2019,07:00:00,18.331,4.6,17.4,0.245
16/05/2019,07:05:00,18.317,4.6,17.4,0.245
16/05/2019,07:10:00,18.318,4.5,17.4,0.245
16/05/2019,07:15:00,18.339,4.5,17.4,0.245
16/05/2019,07:20:00,18.341,4.5,17.4,0.245
16/05/2019,07:25:00,18.299,4.5,17.4,0.245
16/05/2019,07:30:00,18.277,4.6,17.3,0.242
16/05/2019,07:35:00,18.249,4.6,17.3,0.242
16/05/2019,07:40:00,18.265,4.7,17.3,0.242
16/05/2019,07:45:00,18.282,4.7,17.3,0.242
16/05/2019,07:50:00,18.298,4.8,17.4,0.245
16/05/2019,07:55:00,18.289,4.9,17.4,0.245
16/05/2019,08:00:00,18.277,5.1,17.3,0.242
16/05/2019,08:05:00,18.281,5.4,17.3,0.242
16/05/2019,08:10:00,18.262,5.6,17.3,0.242
16/05/2019,08:15:00,18.24,5.9,17.3,0.242
16/05/2019,08:20:00,18.262,6.2,17.3,0.242
16/05/2019,08:25:00,18.266,6.4,17.3,0.242
16/05/2019,08:30:00,18.259,6.6,17.3,0.242
16/05/2019,08:35:00,18.268,6.7,17.3,0.242
16/05/2019,08:40:00,18.214,6.9,17.3,0.242
16/05/2019,08:45:00,18.265,7.1,17.3,0.242
16/05/2019,08:50:00,18.234,7.2,17.3,0.242
16/05/2019,08:55:00,18.225,7.3,17.3,0.242
16/05/2019,09:00:00,18.228,7.5,17.3,0.242
16/05/2019,09:05:00,18.283,7.6,17.3,0.242
16/05/2019,09:10:00,18.255,7.7,17.3,0.242
16/05/2019,09:15:00,18.266,7.9,17.3,0.242
16/05/2019,09:20:00,18.216,8.1,17.3,0.242
16/05/2019,09:25:00,18.227,8.2,17.3,0.242
16/05/2019,09:30:00,18.25,8.4,17.3,0.242
16/05/2019,09:35:00,18.257,8.6,17.3,0.242
16/05/2019,09:40:00,18.25,8.7,17.3,0.242
16/05/2019,09:45:00,18.184,8.8,17.2,0.239
16/05/2019,09:50:00,18.242,8.9,17.3,0.242
16/05/2019,09:55:00,18.216,9,17.3,0.242
16/05/2019,10:00:00,18.207,9.1,17.3,0.242
16/05/2019,10:05:00,18.224,9.2,17.3,0.242
16/05/2019,10:10:00,18.239,9.3,17.3,0.242
16/05/2019,10:15:00,18.213,9.4,17.3,0.242
16/05/2019,10:20:00,18.165,9.5,17.2,0.239
16/05/2019,10:25:00,18.181,9.6,17.2,0.239
16/05/2019,10:30:00,18.21,9.7,17.3,0.242
16/05/2019,10:35:00,18.186,9.8,17.2,0.239
16/05/2019,10:40:00,18.181,9.9,17.2,0.239
16/05/2019,10:45:00,18.179,10,17.2,0.239
16/05/2019,10:50:00,18.132,10.1,17.2,0.239
16/05/2019,10:55:00,18.166,10.2,17.2,0.239
16/05/2019,11:00:00,18.161,10.3,17.2,0.239
16/05/2019,11:05:00,18.198,10.4,17.3,0.242
16/05/2019,11:10:00,18.131,10.5,17.2,0.239
16/05/2019,11:15:00,18.149,10.6,17.2,0.239
16/05/2019,11:20:00,18.124,10.6,17.2,0.239
16/05/2019,11:25:00,18.143,10.7,17.2,0.239
16/05/2019,11:30:00,18.101,10.7,17.2,0.239
16/05/2019,11:35:00,18.102,10.7,17.2,0.239
16/05/2019,11:40:00,18.12,10.8,17.2,0.239
16/05/2019,11:45:00,18.115,10.9,17.2,0.239
16/05/2019,11:50:00,18.108,11.1,17.2,0.239
16/05/2019,11:55:00,18.123,11.1,17.2,0.239
16/05/2019,12:00:00,18.083,11.1,17.1,0.236
16/05/2019,12:05:00,18.102,11.1,17.2,0.239
16/05/2019,12:10:00,18.102,11.2,17.2,0.239
16/05/2019,12:15:00,18.074,11.4,17.1,0.236
16/05/2019,12:20:00,18.067,11.6,17.1,0.236
16/05/2019,12:25:00,18.033,11.8,17.1,0.236
16/05/2019,12:30:00,18.026,12.1,17.1,0.236
16/05/2019,12:35:00,18.058,12.4,17.1,0.236
16/05/2019,12:40:00,18.055,12.4,17.1,0.236
16/05/2019,12:45:00,18.034,12.3,17.1,0.236
16/05/2019,12:50:00,18.018,12.3,17.1,0.236
16/05/2019,12:55:00,18.035,12.4,17.1,0.236
16/05/2019,13:00:00,18.038,12.3,17.1,0.236
16/05/2019,13:05:00,17.979,12.2,17,0.233
16/05/2019,13:10:00,18,12.3,17.1,0.236
16/05/2019,13:15:00,17.975,12.6,17,0.233
16/05/2019,13:20:00,17.983,13.3,17,0.233
16/05/2019,13:25:00,17.962,13.6,17,0.233
16/05/2019,13:30:00,17.957,13.9,17,0.233
16/05/2019,13:35:00,18.015,14.1,17.1,0.236
16/05/2019,13:40:00,18.012,14.3,17.1,0.236
16/05/2019,13:45:00,17.968,14.4,17,0.233
16/05/2019,13:50:00,17.965,14.6,17,0.233
16/05/2019,13:55:00,17.984,14.7,17,0.233
16/05/2019,14:00:00,17.983,14.7,17,0.233
16/05/2019,14:05:00,17.943,14.5,17,0.233
16/05/2019,14:10:00,17.925,14.4,17,0.233
16/05/2019,14:15:00,17.988,14.4,17,0.233
16/05/2019,14:20:00,17.967,14.4,17,0.233
16/05/2019,14:25:00,17.924,14.5,17,0.233
16/05/2019,14:30:00,17.922,14.6,17,0.233
16/05/2019,14:35:00,17.902,14.5,17,0.233
16/05/2019,14:40:00,17.862,14.4,16.9,0.23
16/05/2019,14:45:00,17.884,14.6,16.9,0.23
16/05/2019,14:50:00,17.902,14.6,17,0.233
16/05/2019,14:55:00,17.88,14.7,16.9,0.23
16/05/2019,15:00:00,17.88,14.6,16.9,0.23
16/05/2019,15:05:00,17.882,14.5,16.9,0.23
16/05/2019,15:10:00,17.863,14.3,16.9,0.23
16/05/2019,15:15:00,17.846,14.1,16.9,0.23
16/05/2019,15:20:00,17.867,14.2,16.9,0.23
16/05/2019,15:25:00,17.865,14.3,16.9,0.23
16/05/2019,15:30:00,17.884,14.4,16.9,0.23
16/05/2019,15:35:00,17.864,14.4,16.9,0.23
16/05/2019,15:40:00,17.842,14.4,16.9,0.23
16/05/2019,15:45:00,17.822,14.5,16.9,0.23
16/05/2019,15:50:00,17.863,14.4,16.9,0.23
16/05/2019,15:55:00,17.822,14.4,16.9,0.23
16/05/2019,16:00:00,17.839,14.9,16.9,0.23
16/05/2019,16:05:00,17.833,15.4,16.9,0.23
16/05/2019,16:10:00,17.851,15.5,16.9,0.23
16/05/2019,16:15:00,17.809,15.6,16.9,0.23
16/05/2019,16:20:00,17.788,15.7,16.8,0.228
16/05/2019,16:25:00,17.829,15.7,16.9,0.23
16/05/2019,16:30:00,17.808,15.7,16.9,0.23
16/05/2019,16:35:00,17.808,15.5,16.9,0.23
16/05/2019,16:40:00,17.789,15.4,16.8,0.228
16/05/2019,16:45:00,17.77,15.2,16.8,0.228
16/05/2019,16:50:00,17.73,15.1,16.8,0.228
16/05/2019,16:55:00,17.773,14.9,16.8,0.228
16/05/2019,17:00:00,17.754,14.7,16.8,0.228
16/05/2019,17:05:00,17.757,14.5,16.8,0.228
16/05/2019,17:10:00,17.759,14.3,16.8,0.228
16/05/2019,17:15:00,17.764,14.1,16.8,0.228
16/05/2019,17:20:00,17.705,13.9,16.8,0.228
16/05/2019,17:25:00,17.728,13.7,16.8,0.228
16/05/2019,17:30:00,17.711,13.6,16.8,0.228
16/05/2019,17:35:00,17.652,13.4,16.7,0.225
16/05/2019,17:40:00,17.718,13.2,16.8,0.228
16/05/2019,17:45:00,17.704,13,16.8,0.228
16/05/2019,17:50:00,17.687,12.9,16.7,0.225
16/05/2019,17:55:00,17.712,12.7,16.8,0.228
16/05/2019,18:00:00,17.696,12.5,16.7,0.225
16/05/2019,18:05:00,17.681,12.3,16.7,0.225
16/05/2019,18:10:00,17.624,12.1,16.7,0.225
16/05/2019,18:15:00,17.656,11.9,16.7,0.225
16/05/2019,18:20:00,17.683,11.7,16.7,0.225
16/05/2019,18:25:00,17.627,11.5,16.7,0.225
16/05/2019,18:30:00,17.653,11.3,16.7,0.225
16/05/2019,18:35:00,17.638,11.2,16.7,0.225
16/05/2019,18:40:00,17.541,11,16.6,0.222
16/05/2019,18:45:00,17.552,10.9,16.6,0.222
16/05/2019,18:50:00,17.536,10.7,16.6,0.222
16/05/2019,18:55:00,17.562,10.6,16.6,0.222
16/05/2019,19:00:00,17.526,10.5,16.6,0.222
16/05/2019,19:05:00,17.53,10.3,16.6,0.222
16/05/2019,19:10:00,17.541,10.2,16.6,0.222
16/05/2019,19:15:00,17.567,10.1,16.6,0.222
16/05/2019,19:20:00,17.573,10,16.6,0.222
16/05/2019,19:25:00,17.515,9.9,16.6,0.222
16/05/2019,19:30:00,17.541,9.8,16.6,0.222
16/05/2019,19:35:00,17.545,9.7,16.6,0.222
16/05/2019,19:40:00,17.489,9.6,16.5,0.219
16/05/2019,19:45:00,17.514,9.5,16.6,0.222
16/05/2019,19:50:00,17.561,9.4,16.6,0.222
16/05/2019,19:55:00,17.525,9.3,16.6,0.222
16/05/2019,20:00:00,17.531,9.2,16.6,0.222
16/05/2019,20:05:00,17.516,9.1,16.6,0.222
16/05/2019,20:10:00,17.485,9,16.5,0.219
16/05/2019,20:15:00,17.511,8.8,16.6,0.222
16/05/2019,20:20:00,17.475,8.7,16.5,0.219
16/05/2019,20:25:00,17.439,8.7,16.5,0.219
16/05/2019,20:30:00,17.443,8.6,16.5,0.219
16/05/2019,20:35:00,17.427,8.5,16.5,0.219
16/05/2019,20:40:00,17.417,8.4,16.5,0.219
16/05/2019,20:45:00,17.4,8.3,16.4,0.217
16/05/2019,20:50:00,17.406,8.2,16.5,0.219
16/05/2019,20:55:00,17.41,8.1,16.5,0.219
16/05/2019,21:00:00,17.414,8.1,16.5,0.219
16/05/2019,21:05:00,17.378,8,16.4,0.217
16/05/2019,21:10:00,17.407,7.9,16.5,0.219
16/05/2019,21:15:00,17.432,7.8,16.5,0.219
16/05/2019,21:20:00,17.437,7.8,16.5,0.219
16/05/2019,21:25:00,17.441,7.7,16.5,0.219
16/05/2019,21:30:00,17.487,7.6,16.5,0.219
16/05/2019,21:35:00,17.454,7.5,16.5,0.219
16/05/2019,21:40:00,17.417,7.5,16.5,0.219
16/05/2019,21:45:00,17.399,7.4,16.4,0.217
16/05/2019,21:50:00,17.443,7.4,16.5,0.219
16/05/2019,21:55:00,17.406,7.3,16.5,0.219
16/05/2019,22:00:00,17.409,7.3,16.5,0.219
16/05/2019,22:05:00,17.354,7.2,16.4,0.217
16/05/2019,22:10:00,17.357,7.2,16.4,0.217
16/05/2019,22:15:00,17.339,7.1,16.4,0.217
16/05/2019,22:20:00,17.364,7.1,16.4,0.217
16/05/2019,22:25:00,17.325,7,16.4,0.217
16/05/2019,22:30:00,17.308,7,16.4,0.217
16/05/2019,22:35:00,17.375,6.9,16.4,0.217
16/05/2019,22:40:00,17.335,6.9,16.4,0.217
16/05/2019,22:45:00,17.317,6.9,16.4,0.217
16/05/2019,22:50:00,17.317,6.9,16.4,0.217
16/05/2019,22:55:00,17.32,6.8,16.4,0.217
16/05/2019,23:00:00,17.279,6.8,16.3,0.214
16/05/2019,23:05:00,17.282,6.8,16.3,0.214
16/05/2019,23:10:00,17.285,6.8,16.3,0.214
16/05/2019,23:15:00,17.226,6.7,16.3,0.214
16/05/2019,23:20:00,17.249,6.7,16.3,0.214
16/05/2019,23:25:00,17.23,6.7,16.3,0.214
16/05/2019,23:30:00,17.231,6.6,16.3,0.214
16/05/2019,23:35:00,17.237,6.6,16.3,0.214
16/05/2019,23:40:00,17.24,6.6,16.3,0.214
16/05/2019,23:45:00,17.22,6.5,16.3,0.214
16/05/2019,23:50:00,17.242,6.5,16.3,0.214
16/05/2019,23:55:00,17.183,6.5,16.2,0.211
17/05/2019,00:00:00,17.205,6.4,16.2,0.211
17/05/2019,00:05:00,17.169,6.4,16.2,0.211
17/05/2019,00:10:00,17.172,6.4,16.2,0.211
17/05/2019,00:15:00,17.173,6.3,16.2,0.211
17/05/2019,00:20:00,17.156,6.3,16.2,0.211
17/05/2019,00:25:00,17.135,6.3,16.2,0.211
17/05/2019,00:30:00,17.118,6.3,16.2,0.211
17/05/2019,00:35:00,17.098,6.3,16.1,0.209
17/05/2019,00:40:00,17.119,6.3,16.2,0.211
17/05/2019,00:45:00,17.142,6.2,16.2,0.211
17/05/2019,00:50:00,17.163,6.2,16.2,0.211
17/05/2019,00:55:00,17.143,6.2,16.2,0.211
17/05/2019,01:00:00,17.146,6.2,16.2,0.211
17/05/2019,01:05:00,17.127,6.2,16.2,0.211
17/05/2019,01:10:00,17.149,6.1,16.2,0.211
17/05/2019,01:15:00,17.152,6.1,16.2,0.211
17/05/2019,01:20:00,17.134,6.1,16.2,0.211
17/05/2019,01:25:00,17.158,6,16.2,0.211
17/05/2019,01:30:00,17.186,6,16.2,0.211
17/05/2019,01:35:00,17.168,5.9,16.2,0.211
17/05/2019,01:40:00,17.13,5.9,16.2,0.211
17/05/2019,01:45:00,17.154,5.8,16.2,0.211
17/05/2019,01:50:00,17.093,5.8,16.1,0.209
17/05/2019,01:55:00,17.115,5.8,16.2,0.211
17/05/2019,02:00:00,17.098,5.8,16.1,0.209
17/05/2019,02:05:00,17.078,5.8,16.1,0.209
17/05/2019,02:10:00,17.099,5.8,16.1,0.209
17/05/2019,02:15:00,17.08,5.7,16.1,0.209
17/05/2019,02:20:00,17.102,5.7,16.1,0.209
17/05/2019,02:25:00,17.084,5.7,16.1,0.209
17/05/2019,02:30:00,17.026,5.7,16.1,0.209
17/05/2019,02:35:00,17.007,5.6,16,0.206
17/05/2019,02:40:00,16.967,5.6,16,0.206
17/05/2019,02:45:00,17.011,5.6,16.1,0.209
17/05/2019,02:50:00,16.991,5.6,16,0.206
17/05/2019,02:55:00,17.055,5.6,16.1,0.209
17/05/2019,03:00:00,17.036,5.6,16.1,0.209
17/05/2019,03:05:00,17.015,5.6,16.1,0.209
17/05/2019,03:10:00,17.017,5.5,16.1,0.209
17/05/2019,03:15:00,16.954,5.5,16,0.206
17/05/2019,03:20:00,16.975,5.5,16,0.206
17/05/2019,03:25:00,16.978,5.5,16,0.206
17/05/2019,03:30:00,17.001,5.5,16,0.206
17/05/2019,03:35:00,16.98,5.5,16,0.206
17/05/2019,03:40:00,16.961,5.5,16,0.206
17/05/2019,03:45:00,16.982,5.5,16,0.206
17/05/2019,03:50:00,16.983,5.4,16,0.206
17/05/2019,03:55:00,16.984,5.4,16,0.206
17/05/2019,04:00:00,16.984,5.4,16,0.206
17/05/2019,04:05:00,16.984,5.4,16,0.206
17/05/2019,04:10:00,16.986,5.4,16,0.206
17/05/2019,04:15:00,16.982,5.5,16,0.206
17/05/2019,04:20:00,16.962,5.5,16,0.206
17/05/2019,04:25:00,16.938,5.5,16,0.206
17/05/2019,04:30:00,16.937,5.5,16,0.206
17/05/2019,04:35:00,16.977,5.5,16,0.206
17/05/2019,04:40:00,16.956,5.5,16,0.206
17/05/2019,04:45:00,16.914,5.5,16,0.206
17/05/2019,04:50:00,16.935,5.5,16,0.206
17/05/2019,04:55:00,16.937,5.5,16,0.206
17/05/2019,05:00:00,16.937,5.5,16,0.206
17/05/2019,05:05:00,16.938,5.5,16,0.206
17/05/2019,05:10:00,16.938,5.5,16,0.206
17/05/2019,05:15:00,16.918,5.5,16,0.206
17/05/2019,05:20:00,16.857,5.5,15.9,0.203
17/05/2019,05:25:00,16.921,5.5,16,0.206
17/05/2019,05:30:00,16.921,5.5,16,0.206
17/05/2019,05:35:00,16.921,5.5,16,0.206
17/05/2019,05:40:00,16.898,5.5,15.9,0.203
17/05/2019,05:45:00,16.919,5.5,16,0.206
17/05/2019,05:50:00,16.918,5.5,16,0.206
17/05/2019,05:55:00,16.916,5.5,16,0.206
17/05/2019,06:00:00,16.913,5.5,16,0.206
17/05/2019,06:05:00,16.933,5.6,16,0.206
17/05/2019,06:10:00,16.929,5.6,16,0.206
17/05/2019,06:15:00,16.905,5.7,15.9,0.203
17/05/2019,06:20:00,16.872,5.8,15.9,0.203
17/05/2019,06:25:00,16.864,5.9,15.9,0.203
17/05/2019,06:30:00,16.834,6,15.9,0.203
17/05/2019,06:35:00,16.869,6.1,15.9,0.203
17/05/2019,06:40:00,16.88,6.2,15.9,0.203
17/05/2019,06:45:00,16.849,6.3,15.9,0.203
17/05/2019,06:50:00,16.835,6.4,15.9,0.203
17/05/2019,06:55:00,16.825,6.6,15.9,0.203
17/05/2019,07:00:00,16.839,6.7,15.9,0.203
17/05/2019,07:05:00,16.853,6.8,15.9,0.203
17/05/2019,07:10:00,16.848,6.9,15.9,0.203
17/05/2019,07:15:00,16.882,6.9,15.9,0.203
17/05/2019,07:20:00,16.935,7,16,0.206
17/05/2019,07:25:00,16.868,7.1,15.9,0.203
