EM41512,Port 1,Port 1,Port 1,Port 2,Port 3,Port 4,Port 4,Port 4
7191 records,VP-4,VP-4,VP-4,ECRN-100,PYR,Davis Cup,Davis Cup,Davis Cup
Date.time,RH,°C Temp,kPa Pressure,mm Precip,Solar W/m²,m/s Wind,m/s Gusts,° Direction
21/06/2018 18:00,0.645,22.9,90.67,0.0,82.4,0.9,1.1,181
21/06/2018 18:10,0.666,22.0,90.67,0.0,161.1,0.9,1.4,186
21/06/2018 18:20,0.670,21.9,90.65,0.0,192.3,0.9,1.3,189
21/06/2018 18:30,0.641,23.1,90.65,0.0,402.8,0.9,1.4,198
21/06/2018 18:40,0.617,23.9,90.68,0.0,351.6,0.9,1.3,195
21/06/2018 18:50,0.629,23.6,90.67,0.0,291.1,0.9,1.4,194
21/06/2018 19:00,0.637,23.2,90.67,0.0,256.3,0.8,1.3,174
21/06/2018 19:10,0.642,22.7,90.65,0.0,227.1,0.7,1.2,200
21/06/2018 19:20,0.643,22.2,90.67,0.0,194.1,0.8,1.3,176
21/06/2018 19:30,0.632,21.5,90.67,0.0,164.8,0.9,1.4,197
21/06/2018 19:40,0.648,20.7,90.67,0.0,126.3,0.8,1.2,186
21/06/2018 19:50,0.676,19.9,90.67,0.0,95.2,0.6,0.9,182
21/06/2018 20:00,0.697,19.3,90.70,0.0,42.1,0.4,0.7,197
21/06/2018 20:10,0.715,18.7,90.68,0.0,22.0,0.3,0.6,188
21/06/2018 20:20,0.733,18.2,90.67,0.0,14.6,0.2,0.4,202
21/06/2018 20:30,0.737,17.9,90.67,0.0,11.0,0.4,0.9,193
21/06/2018 20:40,0.741,17.7,90.67,0.0,9.2,0.5,0.8,199
21/06/2018 20:50,0.751,17.5,90.67,0.0,3.7,0.4,0.6,186
21/06/2018 21:00,0.755,17.3,90.67,0.0,0.0,0.4,0.5,217
21/06/2018 21:10,0.759,17.0,90.68,0.0,0.0,0.3,0.7,194
21/06/2018 21:20,0.748,16.9,90.68,0.0,0.0,0.3,0.8,195
21/06/2018 21:30,0.748,16.8,90.70,0.0,0.0,0.4,0.9,230
21/06/2018 21:40,0.748,16.7,90.71,0.0,0.0,0.5,1.0,199
21/06/2018 21:50,0.763,16.6,90.72,0.0,0.0,0.5,0.8,201
21/06/2018 22:00,0.773,16.4,90.72,0.0,0.0,0.2,0.4,217
21/06/2018 22:10,0.782,16.1,90.74,0.0,0.0,0.0,0.2,216
21/06/2018 22:20,0.797,15.8,90.72,0.0,0.0,0.2,0.5,224
21/06/2018 22:30,0.802,15.7,90.72,0.0,0.0,0.3,0.7,161
21/06/2018 22:40,0.802,15.7,90.71,0.0,0.0,0.2,0.6,165
21/06/2018 22:50,0.813,15.5,90.71,0.0,0.0,0.2,0.5,180
21/06/2018 23:00,0.812,15.4,90.71,0.0,0.0,0.2,0.4,180
21/06/2018 23:10,0.823,15.2,90.71,0.0,0.0,0.0,0.0,0
21/06/2018 23:20,0.812,15.3,90.71,0.0,0.0,0.5,0.9,171
21/06/2018 23:30,0.800,15.3,90.71,0.0,0.0,0.5,0.7,182
21/06/2018 23:40,0.779,15.5,90.71,0.0,0.0,0.6,1.5,154
21/06/2018 23:50,0.772,15.4,90.71,0.0,0.0,0.2,0.5,178
22/06/2018 0:00,0.771,15.3,90.71,0.0,0.0,0.5,1.0,140
22/06/2018 0:10,0.766,15.3,90.71,0.0,0.0,0.3,0.6,143
22/06/2018 0:20,0.776,15.1,90.70,0.0,0.0,0.1,0.5,148
22/06/2018 0:30,0.776,15.1,90.70,0.0,0.0,0.4,0.9,147
22/06/2018 0:40,0.771,15.2,90.68,0.0,0.0,0.7,1.0,155
22/06/2018 0:50,0.776,15.2,90.68,0.0,0.0,0.3,0.7,169
22/06/2018 1:00,0.771,15.2,90.67,0.0,0.0,0.6,1.2,164
22/06/2018 1:10,0.771,15.2,90.65,0.0,0.0,0.4,0.8,162
22/06/2018 1:20,0.775,15.0,90.65,0.0,0.0,0.5,0.6,175
22/06/2018 1:30,0.775,15.0,90.65,0.0,0.0,0.5,0.9,171
22/06/2018 1:40,0.774,14.9,90.65,0.0,0.0,0.7,0.9,170
22/06/2018 1:50,0.775,15.0,90.64,0.0,0.0,0.6,0.8,174
22/06/2018 2:00,0.775,15.0,90.62,0.0,0.0,0.6,0.9,149
22/06/2018 2:10,0.786,14.9,90.62,0.0,0.0,0.6,0.9,164
22/06/2018 2:20,0.796,14.7,90.61,0.0,0.0,0.6,0.8,170
22/06/2018 2:30,0.802,14.7,90.59,0.0,0.0,0.3,0.8,178
22/06/2018 2:40,0.818,14.5,90.58,0.0,0.0,0.3,0.5,197
22/06/2018 2:50,0.830,14.4,90.56,0.0,0.0,0.4,0.8,177
22/06/2018 3:00,0.835,14.3,90.55,0.0,0.0,0.6,0.9,172
22/06/2018 3:10,0.847,14.3,90.55,0.0,0.0,0.4,0.6,172
22/06/2018 3:20,0.853,14.2,90.53,0.0,0.0,0.6,1.0,177
22/06/2018 3:30,0.853,14.2,90.52,0.0,0.0,0.9,1.9,159
22/06/2018 3:40,0.841,14.3,90.52,0.0,0.0,0.8,1.4,170
22/06/2018 3:50,0.836,14.5,90.52,0.0,0.0,1.1,1.3,173
22/06/2018 4:00,0.830,14.5,90.52,0.0,0.0,1.0,1.4,165
22/06/2018 4:10,0.830,14.4,90.50,0.0,0.0,0.8,1.2,168
22/06/2018 4:20,0.824,14.4,90.50,0.0,0.0,0.9,1.1,170
22/06/2018 4:30,0.823,14.3,90.50,0.0,0.0,1.0,1.4,174
22/06/2018 4:40,0.816,14.2,90.50,0.0,0.0,0.7,1.1,172
22/06/2018 4:50,0.814,14.0,90.50,0.0,0.0,0.6,0.8,178
22/06/2018 5:00,0.819,13.9,90.49,0.0,0.0,0.5,0.8,160
22/06/2018 5:10,0.832,13.9,90.49,0.0,0.0,0.5,0.8,176
22/06/2018 5:20,0.844,13.8,90.49,0.0,0.0,0.6,0.7,178
22/06/2018 5:30,0.858,14.0,90.49,0.0,0.0,0.6,0.9,167
22/06/2018 5:40,0.859,14.2,90.49,0.0,0.0,0.7,0.9,171
22/06/2018 5:50,0.866,14.4,90.49,0.0,0.0,1.0,1.5,167
22/06/2018 6:00,0.862,14.7,90.50,0.0,0.0,0.8,1.0,170
22/06/2018 6:10,0.874,14.7,90.50,0.0,1.8,0.8,1.2,163
22/06/2018 6:20,0.874,14.8,90.50,0.0,12.8,0.5,0.9,188
22/06/2018 6:30,0.874,14.9,90.50,0.0,16.5,0.7,1.1,169
22/06/2018 6:40,0.874,15.0,90.50,0.0,16.5,0.8,1.1,188
22/06/2018 6:50,0.875,15.1,90.50,0.0,40.3,0.7,1.0,161
22/06/2018 7:00,0.875,15.2,90.49,0.0,65.9,0.5,0.8,157
22/06/2018 7:10,0.858,15.3,90.49,0.0,80.6,0.7,2.1,151
22/06/2018 7:20,0.841,15.5,90.49,0.0,97.0,0.8,1.8,151
22/06/2018 7:30,0.830,15.7,90.49,0.0,124.5,0.9,1.3,155
22/06/2018 7:40,0.815,16.0,90.49,0.0,166.6,0.8,1.7,163
22/06/2018 7:50,0.794,16.4,90.49,0.0,153.8,0.7,1.0,161
22/06/2018 8:00,0.795,16.6,90.50,0.0,168.5,0.5,0.8,181
22/06/2018 8:10,0.780,17.0,90.52,0.0,203.2,0.5,1.2,170
22/06/2018 8:20,0.765,17.3,90.52,0.0,172.1,0.5,0.7,178
22/06/2018 8:30,0.765,17.1,90.50,0.0,164.8,0.7,1.2,169
22/06/2018 8:40,0.775,17.1,90.50,0.0,164.8,0.5,0.8,180
22/06/2018 8:50,0.780,17.3,90.50,0.0,225.2,0.5,0.7,187
22/06/2018 9:00,0.771,17.8,90.52,0.0,217.9,0.2,0.5,206
22/06/2018 9:10,0.761,18.2,90.52,0.0,252.7,0.2,0.7,189
22/06/2018 9:20,0.752,18.6,90.52,0.0,302.1,0.4,0.6,207
22/06/2018 9:30,0.733,19.2,90.50,0.0,523.7,0.6,1.1,189
22/06/2018 9:40,0.693,20.3,90.49,0.0,417.5,0.7,1.0,174
22/06/2018 9:50,0.702,20.1,90.50,0.0,380.9,0.4,0.6,195
22/06/2018 10:00,0.697,20.8,90.52,0.0,607.9,0.6,0.9,204
22/06/2018 10:10,0.660,21.3,90.52,0.0,362.5,0.6,1.0,168
22/06/2018 10:20,0.676,20.5,90.52,0.0,217.9,0.4,0.6,213
22/06/2018 10:30,0.702,19.7,90.52,0.0,206.9,0.2,0.6,224
22/06/2018 10:40,0.706,19.5,90.52,0.0,221.6,0.5,0.8,188
22/06/2018 10:50,0.715,18.9,90.55,0.0,142.8,0.4,0.7,187
22/06/2018 11:00,0.733,18.5,90.55,0.0,115.4,0.3,0.6,211
22/06/2018 11:10,0.737,18.0,90.55,0.0,84.2,0.5,0.7,183
22/06/2018 11:20,0.796,17.3,90.55,0.6,43.9,0.0,0.3,177
22/06/2018 11:30,0.810,16.3,90.56,0.0,34.8,0.9,1.6,138
22/06/2018 11:40,0.836,15.6,90.56,0.0,84.2,0.5,1.2,139
22/06/2018 11:50,0.852,15.5,90.53,0.0,76.9,0.6,0.9,143
22/06/2018 12:00,0.847,15.4,90.53,0.0,58.6,0.8,1.1,170
22/06/2018 12:10,0.847,15.4,90.55,0.0,102.5,0.7,1.2,166
22/06/2018 12:20,0.841,15.6,90.53,0.0,104.4,0.6,0.8,163
22/06/2018 12:30,0.836,15.7,90.53,0.0,67.7,0.4,0.7,142
22/06/2018 12:40,0.835,15.5,90.53,0.4,31.1,0.5,1.0,161
22/06/2018 12:50,0.846,15.2,90.53,0.0,54.9,0.6,0.8,157
22/06/2018 13:00,0.852,15.2,90.53,0.8,54.9,0.2,0.4,164
22/06/2018 13:10,0.857,15.0,90.53,0.2,54.9,0.4,0.9,159
22/06/2018 13:20,0.857,15.0,90.53,0.2,43.9,0.4,0.7,144
22/06/2018 13:30,0.863,15.0,90.55,1.2,29.3,0.0,0.2,145
22/06/2018 13:40,0.868,14.8,90.55,1.8,31.1,0.0,0.2,173
22/06/2018 13:50,0.880,14.7,90.55,2.6,80.6,0.3,0.9,156
22/06/2018 14:00,0.886,14.8,90.55,0.2,58.6,0.4,0.7,155
22/06/2018 14:10,0.886,14.7,90.56,0.0,36.6,0.8,1.2,170
22/06/2018 14:20,0.891,14.7,90.55,0.4,60.4,0.6,1.4,178
22/06/2018 14:30,0.891,14.7,90.55,0.4,29.3,0.5,1.0,189
22/06/2018 14:40,0.897,14.7,90.53,0.4,47.6,0.6,1.4,148
22/06/2018 14:50,0.903,14.7,90.55,0.6,65.9,0.2,0.8,167
22/06/2018 15:00,0.904,14.9,90.53,0.2,73.2,0.9,1.4,161
22/06/2018 15:10,0.903,14.7,90.53,0.2,29.3,1.3,2.6,154
22/06/2018 15:20,0.903,14.7,90.53,0.6,42.1,1.2,2.1,155
22/06/2018 15:30,0.903,14.7,90.52,0.0,56.8,1.2,1.8,147
22/06/2018 15:40,0.904,15.0,90.52,0.0,104.4,0.6,1.1,139
22/06/2018 15:50,0.898,15.3,90.52,0.0,89.7,1.0,1.4,129
22/06/2018 16:00,0.887,15.6,90.50,0.0,144.7,0.8,1.5,131
22/06/2018 16:10,0.875,16.1,90.48,0.0,239.9,0.8,1.6,126
22/06/2018 16:20,0.872,17.2,90.48,0.0,324.1,0.3,0.8,124
22/06/2018 16:30,0.820,17.9,90.48,0.0,291.1,0.4,1.0,41
22/06/2018 16:40,0.800,18.1,90.48,0.0,327.8,0.7,1.1,30
22/06/2018 16:50,0.799,18.4,90.48,0.0,358.9,1.2,1.7,31
22/06/2018 17:00,0.805,17.9,90.48,0.0,300.3,1.4,2.1,25
22/06/2018 17:10,0.815,17.7,90.46,0.0,254.5,1.7,2.5,20
22/06/2018 17:20,0.840,17.7,90.46,0.0,252.7,1.4,1.7,10
22/06/2018 17:30,0.843,18.2,90.46,0.0,320.4,1.2,2.1,8
22/06/2018 17:40,0.834,18.0,90.48,0.0,382.7,2.5,3.0,15
22/06/2018 17:50,0.841,17.5,90.48,0.0,258.2,2.8,3.4,6
22/06/2018 18:00,0.840,17.6,90.48,0.0,311.3,2.9,3.9,358
22/06/2018 18:10,0.841,17.3,90.48,0.0,166.6,3.0,3.9,11
22/06/2018 18:20,0.836,17.5,90.46,0.0,364.4,2.2,3.1,16
22/06/2018 18:30,0.830,17.9,90.48,0.0,267.3,2.2,3.8,22
22/06/2018 18:40,0.825,17.8,90.48,0.0,335.1,1.6,3.1,7
22/06/2018 18:50,0.795,18.3,90.49,0.0,249.0,1.7,2.2,8
22/06/2018 19:00,0.820,17.7,90.49,0.0,287.5,2.6,3.4,14
22/06/2018 19:10,0.831,17.2,90.52,0.0,172.1,2.7,3.6,8
22/06/2018 19:20,0.842,16.8,90.52,0.0,188.6,2.5,3.7,357
22/06/2018 19:30,0.837,16.8,90.52,0.0,128.2,2.8,3.9,351
22/06/2018 19:40,0.864,16.3,90.52,0.0,89.7,2.1,3.1,12
22/06/2018 19:50,0.869,16.2,90.52,0.0,111.7,2.0,3.0,12
22/06/2018 20:00,0.853,16.2,90.53,0.0,40.3,2.5,3.4,17
22/06/2018 20:10,0.859,16.0,90.52,0.0,27.5,2.0,3.1,6
22/06/2018 20:20,0.859,15.8,90.53,0.0,18.3,2.2,3.4,12
22/06/2018 20:30,0.869,15.4,90.53,0.0,12.8,1.1,2.3,344
22/06/2018 20:40,0.875,15.1,90.55,0.0,7.3,2.2,3.4,13
22/06/2018 20:50,0.886,14.9,90.55,0.0,1.8,3.2,4.4,356
22/06/2018 21:00,0.880,14.9,90.56,0.0,0.0,2.6,4.1,0
22/06/2018 21:10,0.869,15.0,90.58,0.0,0.0,2.5,4.0,12
22/06/2018 21:20,0.863,15.0,90.58,0.0,0.0,2.3,3.3,18
22/06/2018 21:30,0.886,14.7,90.59,0.0,0.0,3.2,3.6,7
22/06/2018 21:40,0.874,14.7,90.58,0.0,0.0,2.5,3.6,343
22/06/2018 21:50,0.862,14.8,90.59,0.0,0.0,2.8,3.9,18
22/06/2018 22:00,0.868,14.8,90.61,0.0,0.0,3.1,4.2,2
22/06/2018 22:10,0.886,14.7,90.62,0.0,0.0,3.3,4.3,27
22/06/2018 22:20,0.891,14.6,90.62,0.0,0.0,2.9,4.1,352
22/06/2018 22:30,0.897,14.4,90.64,0.0,0.0,3.4,4.5,4
22/06/2018 22:40,0.896,14.3,90.65,0.0,0.0,3.6,4.5,9
22/06/2018 22:50,0.896,14.2,90.67,0.0,0.0,3.0,3.5,357
22/06/2018 23:00,0.901,14.0,90.67,0.0,0.0,2.3,3.0,8
22/06/2018 23:10,0.888,13.9,90.67,0.0,0.0,2.9,4.1,2
22/06/2018 23:20,0.875,13.7,90.67,0.0,0.0,2.6,4.5,358
22/06/2018 23:30,0.867,13.6,90.68,0.0,0.0,2.8,4.1,354
22/06/2018 23:40,0.873,13.5,90.68,0.0,0.0,2.6,3.2,347
22/06/2018 23:50,0.872,13.4,90.67,0.0,0.0,2.9,4.0,11
23/06/2018 0:00,0.865,13.3,90.68,0.0,0.0,2.9,4.7,9
23/06/2018 0:10,0.857,13.2,90.68,0.0,0.0,3.3,5.0,32
23/06/2018 0:20,0.857,13.2,90.68,0.0,0.0,3.0,5.0,4
23/06/2018 0:30,0.856,13.1,90.70,0.0,0.0,2.8,4.4,17
23/06/2018 0:40,0.842,13.0,90.70,0.0,0.0,3.1,4.3,358
23/06/2018 0:50,0.833,12.8,90.70,0.0,0.0,2.9,3.8,15
23/06/2018 1:00,0.828,12.5,90.70,0.0,0.0,2.6,4.5,351
23/06/2018 1:10,0.827,12.4,90.71,0.0,0.0,2.5,3.4,0
23/06/2018 1:20,0.831,12.2,90.71,0.0,0.0,2.9,4.1,350
23/06/2018 1:30,0.829,12.1,90.74,0.0,0.0,2.6,4.0,8
23/06/2018 1:40,0.822,12.1,90.74,0.0,0.0,2.4,3.8,353
23/06/2018 1:50,0.808,12.1,90.72,0.0,0.0,2.9,4.7,335
23/06/2018 2:00,0.801,12.1,90.72,0.0,0.0,3.1,5.5,350
23/06/2018 2:10,0.806,12.0,90.74,0.0,0.0,3.3,4.1,355
23/06/2018 2:20,0.817,11.8,90.72,0.0,0.0,3.1,4.9,343
23/06/2018 2:30,0.783,11.9,90.72,0.2,0.0,3.9,5.5,4
23/06/2018 2:40,0.779,11.7,90.74,0.0,0.0,3.7,5.2,341
23/06/2018 2:50,0.764,11.7,90.74,0.0,0.0,4.0,5.2,3
23/06/2018 3:00,0.755,11.6,90.74,0.0,0.0,2.9,5.2,11
23/06/2018 3:10,0.730,11.5,90.72,0.0,0.0,2.8,5.0,48
23/06/2018 3:20,0.737,11.5,90.74,0.0,0.0,2.6,3.8,8
23/06/2018 3:30,0.737,11.5,90.74,0.0,0.0,3.0,4.2,20
23/06/2018 3:40,0.747,11.3,90.72,0.0,0.0,2.0,2.9,13
23/06/2018 3:50,0.767,11.2,90.72,0.0,0.0,2.2,3.4,343
23/06/2018 4:00,0.772,11.1,90.72,0.0,0.0,2.3,3.2,338
23/06/2018 4:10,0.755,11.3,90.72,0.0,0.0,2.5,3.7,358
23/06/2018 4:20,0.780,11.1,90.72,0.0,0.0,2.1,2.9,348
23/06/2018 4:30,0.778,11.0,90.74,0.0,0.0,2.1,3.9,343
23/06/2018 4:40,0.760,11.2,90.72,0.0,0.0,1.8,2.5,6
23/06/2018 4:50,0.713,11.7,90.74,0.0,0.0,2.3,4.2,0
23/06/2018 5:00,0.699,12.0,90.75,0.0,0.0,1.8,3.0,45
23/06/2018 5:10,0.685,12.0,90.75,0.0,0.0,1.0,2.0,59
23/06/2018 5:20,0.678,12.0,90.75,0.0,0.0,1.1,2.0,40
23/06/2018 5:30,0.687,11.8,90.77,0.0,0.0,1.1,1.6,64
23/06/2018 5:40,0.689,11.9,90.77,0.0,0.0,2.0,3.0,12
23/06/2018 5:50,0.713,11.7,90.77,0.0,1.8,1.6,2.8,348
23/06/2018 6:00,0.681,11.6,90.77,0.0,5.5,1.5,2.3,32
23/06/2018 6:10,0.654,11.9,90.78,0.0,9.2,2.2,4.2,17
23/06/2018 6:20,0.703,11.6,90.78,0.0,11.0,1.4,1.9,0
23/06/2018 6:30,0.708,11.5,90.78,0.0,12.8,0.7,1.0,14
23/06/2018 6:40,0.701,11.5,90.80,0.0,14.6,0.9,2.2,36
23/06/2018 6:50,0.690,11.4,90.80,0.0,16.5,0.9,1.3,3
23/06/2018 7:00,0.676,11.4,90.81,0.0,18.3,1.0,1.4,4
23/06/2018 7:10,0.652,11.6,90.81,0.0,20.1,1.1,2.7,357
23/06/2018 7:20,0.633,11.7,90.81,0.0,22.0,1.9,3.7,351
23/06/2018 7:30,0.632,11.9,90.81,0.0,22.0,1.7,2.8,352
23/06/2018 7:40,0.624,12.1,90.81,0.0,188.6,2.3,3.8,356
23/06/2018 7:50,0.584,13.1,90.81,0.0,314.9,2.3,3.7,5
23/06/2018 8:00,0.592,13.4,90.83,0.0,346.1,2.1,4.0,5
23/06/2018 8:10,0.596,13.8,90.84,0.0,375.4,1.3,2.7,0
23/06/2018 8:20,0.588,14.0,90.84,0.0,408.3,1.8,2.8,3
23/06/2018 8:30,0.595,14.0,90.84,0.0,439.5,1.6,2.6,13
23/06/2018 8:40,0.593,14.2,90.84,0.0,463.3,1.8,3.5,2
23/06/2018 8:50,0.606,14.2,90.84,0.0,492.6,1.9,2.7,359
23/06/2018 9:00,0.608,14.6,90.86,0.0,523.7,1.6,3.2,2
23/06/2018 9:10,0.594,14.8,90.86,0.0,551.1,1.9,2.4,17
23/06/2018 9:20,0.598,14.7,90.86,0.0,582.3,2.3,3.2,20
23/06/2018 9:30,0.608,14.9,90.86,0.0,607.9,1.7,3.0,20
23/06/2018 9:40,0.608,14.9,90.87,0.0,635.4,2.3,4.0,353
23/06/2018 9:50,0.614,15.2,90.89,0.0,657.3,1.9,3.8,4
23/06/2018 10:00,0.620,15.2,90.89,0.0,681.2,2.2,4.7,1
23/06/2018 10:10,0.639,15.3,90.89,0.0,703.1,2.0,2.9,339
23/06/2018 10:20,0.632,15.6,90.87,0.0,725.1,2.4,3.9,1
23/06/2018 10:30,0.645,15.3,90.89,0.0,745.2,2.9,4.1,3
23/06/2018 10:40,0.638,15.6,90.89,0.0,769.0,2.6,3.3,353
23/06/2018 10:50,0.637,15.9,90.89,0.0,789.2,2.3,3.5,327
23/06/2018 11:00,0.624,15.8,90.89,0.0,807.5,2.9,4.1,354
23/06/2018 11:10,0.624,15.8,90.89,0.0,831.3,2.4,3.6,2
23/06/2018 11:20,0.633,16.0,90.90,0.0,814.8,2.1,4.0,8
23/06/2018 11:30,0.630,16.2,90.90,0.0,853.3,2.2,3.4,331
23/06/2018 11:40,0.630,16.2,90.90,0.0,888.1,3.0,4.6,26
23/06/2018 11:50,0.641,16.6,90.92,0.0,897.2,1.7,3.2,5
23/06/2018 12:00,0.635,17.0,90.93,0.0,911.9,1.3,2.9,2
23/06/2018 12:10,0.615,17.0,90.94,0.0,921.0,1.7,4.0,337
23/06/2018 12:20,0.620,16.6,90.93,0.0,928.3,3.0,4.0,13
23/06/2018 12:30,0.643,16.3,90.92,0.0,955.8,2.7,3.4,357
23/06/2018 12:40,0.644,16.4,90.93,0.0,944.8,2.7,5.1,2
23/06/2018 12:50,0.632,16.3,90.92,0.0,954.0,2.8,5.5,357
23/06/2018 13:00,0.626,16.3,90.92,0.0,948.5,3.0,4.7,352
23/06/2018 13:10,0.625,16.2,90.92,0.0,946.7,2.5,5.2,350
23/06/2018 13:20,0.590,17.1,90.93,0.0,944.8,2.3,4.0,1
23/06/2018 13:30,0.584,16.7,90.92,0.0,944.8,2.9,3.7,354
23/06/2018 13:40,0.567,16.6,90.90,0.0,941.2,2.2,3.5,4
23/06/2018 13:50,0.556,16.6,90.90,0.0,935.7,2.3,3.6,347
23/06/2018 14:00,0.553,16.7,90.90,0.0,932.0,2.7,4.4,358
23/06/2018 14:10,0.557,17.3,90.90,0.0,926.5,1.5,2.7,323
23/06/2018 14:20,0.534,17.1,90.89,0.0,919.2,2.0,2.9,346
23/06/2018 14:30,0.527,17.0,90.89,0.0,908.2,1.8,3.0,341
23/06/2018 14:40,0.534,17.4,90.87,0.0,899.0,1.6,2.8,359
23/06/2018 14:50,0.517,17.6,90.86,0.0,886.2,1.6,2.7,3
23/06/2018 15:00,0.524,18.0,90.87,0.0,873.4,1.0,1.7,355
23/06/2018 15:10,0.518,18.6,90.87,0.0,858.8,1.0,1.8,23
23/06/2018 15:20,0.506,18.4,90.87,0.0,844.1,1.5,2.6,327
23/06/2018 15:30,0.527,17.9,90.86,0.0,825.8,1.3,1.9,326
23/06/2018 15:40,0.503,18.2,90.86,0.0,807.5,1.5,2.5,26
23/06/2018 15:50,0.516,19.1,90.86,0.0,789.2,0.7,1.6,349
23/06/2018 16:00,0.496,19.3,90.86,0.0,769.0,0.9,1.4,349
23/06/2018 16:10,0.492,19.3,90.84,0.0,748.9,0.9,1.9,333
23/06/2018 16:20,0.506,18.7,90.84,0.0,726.9,1.4,2.9,349
23/06/2018 16:30,0.512,18.5,90.84,0.0,703.1,1.1,1.7,330
23/06/2018 16:40,0.513,18.9,90.84,0.0,683.0,1.1,2.0,27
23/06/2018 16:50,0.515,18.4,90.83,0.0,659.2,1.7,3.5,327
23/06/2018 17:00,0.520,17.8,90.83,0.0,629.9,2.1,3.0,13
23/06/2018 17:10,0.537,17.9,90.83,0.0,600.6,1.5,2.3,32
23/06/2018 17:20,0.536,18.5,90.81,0.0,576.8,1.4,2.5,354
23/06/2018 17:30,0.528,18.3,90.81,0.0,545.7,1.6,2.5,359
23/06/2018 17:40,0.542,18.3,90.81,0.0,518.2,1.3,2.5,342
23/06/2018 17:50,0.544,17.7,90.81,0.0,488.9,2.6,3.0,34
23/06/2018 18:00,0.550,17.5,90.80,0.0,459.6,2.1,2.8,71
23/06/2018 18:10,0.549,17.4,90.80,0.0,432.1,2.5,3.5,20
23/06/2018 18:20,0.549,17.1,90.80,0.0,402.8,2.5,3.2,342
23/06/2018 18:30,0.559,17.1,90.78,0.0,373.5,1.7,2.4,352
23/06/2018 18:40,0.554,17.1,90.78,0.0,346.1,2.1,2.6,10
23/06/2018 18:50,0.556,16.9,90.78,0.0,318.6,2.1,3.1,359
23/06/2018 19:00,0.560,16.8,90.78,0.0,287.5,2.4,4.0,4
23/06/2018 19:10,0.546,16.6,90.78,0.0,260.0,2.2,3.0,4
23/06/2018 19:20,0.542,16.4,90.78,0.0,230.7,2.3,3.1,1
23/06/2018 19:30,0.556,16.3,90.78,0.0,201.4,1.8,3.0,344
23/06/2018 19:40,0.569,16.1,90.78,0.0,175.8,1.6,2.4,13
23/06/2018 19:50,0.582,15.6,90.78,0.0,120.8,1.5,2.6,335
23/06/2018 20:00,0.612,14.8,90.78,0.0,29.3,1.7,2.6,348
23/06/2018 20:10,0.643,14.2,90.78,0.0,12.8,1.4,1.9,18
23/06/2018 20:20,0.660,13.8,90.78,0.0,11.0,1.1,1.8,0
23/06/2018 20:30,0.673,13.5,90.78,0.0,9.2,1.6,2.3,9
23/06/2018 20:40,0.664,13.7,90.77,0.0,5.5,2.0,2.8,20
23/06/2018 20:50,0.675,13.3,90.78,0.0,3.7,1.7,2.6,15
23/06/2018 21:00,0.693,12.9,90.78,0.0,0.0,1.2,1.7,12
23/06/2018 21:10,0.702,12.4,90.81,0.0,0.0,1.6,2.5,14
23/06/2018 21:20,0.704,12.2,90.81,0.0,0.0,1.8,2.5,353
23/06/2018 21:30,0.697,12.2,90.81,0.0,0.0,2.4,3.6,11
23/06/2018 21:40,0.688,12.1,90.83,0.0,0.0,2.2,3.1,3
23/06/2018 21:50,0.682,11.9,90.83,0.0,0.0,2.0,2.7,10
23/06/2018 22:00,0.656,12.0,90.84,0.0,0.0,2.5,3.1,6
23/06/2018 22:10,0.656,12.0,90.84,0.0,0.0,2.0,2.9,358
23/06/2018 22:20,0.651,11.8,90.84,0.0,0.0,2.2,2.8,4
23/06/2018 22:30,0.606,12.0,90.86,0.0,0.0,2.2,2.7,13
23/06/2018 22:40,0.602,12.1,90.86,0.0,0.0,2.0,2.4,2
23/06/2018 22:50,0.619,11.7,90.87,0.0,0.0,2.0,2.5,18
23/06/2018 23:00,0.611,11.7,90.89,0.0,0.0,1.5,1.9,13
23/06/2018 23:10,0.549,12.2,90.89,0.0,0.0,1.9,2.6,25
23/06/2018 23:20,0.504,13.1,90.87,0.0,0.0,1.9,2.3,20
23/06/2018 23:30,0.488,13.2,90.87,0.0,0.0,2.0,2.7,18
23/06/2018 23:40,0.491,12.9,90.87,0.0,0.0,1.6,2.1,15
23/06/2018 23:50,0.474,12.8,90.87,0.0,0.0,1.5,1.9,11
24/06/2018 0:00,0.481,12.8,90.87,0.0,0.0,1.5,1.9,19
24/06/2018 0:10,0.449,12.5,90.87,0.0,0.0,1.3,1.9,12
24/06/2018 0:20,0.410,12.9,90.87,0.0,0.0,1.1,1.6,21
24/06/2018 0:30,0.393,13.3,90.87,0.0,0.0,1.0,1.7,43
24/06/2018 0:40,0.429,12.7,90.87,0.0,0.0,0.9,1.3,26
24/06/2018 0:50,0.428,12.5,90.87,0.0,0.0,0.9,1.5,27
24/06/2018 1:00,0.421,12.5,90.87,0.0,0.0,1.0,1.5,26
24/06/2018 1:10,0.420,12.8,90.87,0.0,0.0,0.9,1.3,32
24/06/2018 1:20,0.425,12.6,90.87,0.0,0.0,1.3,1.9,12
24/06/2018 1:30,0.418,13.1,90.87,0.0,0.0,1.2,1.9,29
24/06/2018 1:40,0.415,13.2,90.87,0.0,0.0,1.2,1.7,24
24/06/2018 1:50,0.422,13.2,90.87,0.0,0.0,1.1,1.7,18
24/06/2018 2:00,0.428,13.0,90.87,0.0,0.0,1.3,2.0,7
