@T,table,,,
@H,timestamp,val_1,val_2,val_3
ID,  ,1,2,3
,2018-05-02 07:00,0.9008333333,0.9008333333,0.9008333333
,2018-05-02 08:00,0.9031666667,0.9031666667,0.9031666667
,2018-05-02 09:00,0.86,0.86,0.86
,2018-05-02 10:00,0.8358333333,0.8358333333,0.8358333333
,2018-05-02 11:00,0.7496666667,0.7496666667,0.7496666667
,2018-05-02 12:00,0.7193333333,0.7193333333,0.7193333333
,2018-05-02 13:00,0.742,0.742,0.742
,2018-05-02 14:00,0.757,0.757,0.757
,2018-05-02 15:00,0.758,0.758,0.758
,2018-05-02 16:00,0.7833333333,0.7833333333,0.7833333333
,2018-05-02 17:00,0.8218333333,0.8218333333,0.8218333333
,2018-05-02 18:00,0.811,0.811,0.811
,2018-05-02 19:00,0.8345,0.8345,0.8345
,2018-05-02 20:00,0.8513333333,0.8513333333,0.8513333333
,2018-05-02 21:00,0.8553333333,0.8553333333,0.8553333333
,2018-05-02 22:00,0.8811666667,0.8811666667,0.8811666667
,2018-05-02 23:00,0.856,0.856,0.856
,2018-05-03 00:00,0.8746666667,0.8746666667,0.8746666667
,2018-05-03 01:00,0.8523333333,0.8523333333,0.8523333333
,2018-05-03 02:00,0.831,0.831,0.831
,2018-05-03 03:00,0.8521666667,0.8521666667,0.8521666667
,2018-05-03 04:00,0.8665,0.8665,0.8665
,2018-05-03 05:00,0.8876666667,0.8876666667,0.8876666667
,2018-05-03 06:00,0.8906666667,0.8906666667,0.8906666667
,2018-05-03 07:00,0.896,0.896,0.896
,2018-05-03 08:00,0.8923333333,0.8923333333,0.8923333333
,2018-05-03 09:00,0.9075,0.9075,0.9075
,2018-05-03 10:00,0.9143333333,0.9143333333,0.9143333333
,2018-05-03 11:00,0.8861666667,0.8861666667,0.8861666667
,2018-05-03 12:00,0.8305,0.8305,0.8305
,2018-05-03 13:00,0.8141666667,0.8141666667,0.8141666667
,2018-05-03 14:00,0.8216666667,0.8216666667,0.8216666667
,2018-05-03 15:00,0.8743333333,0.8743333333,0.8743333333
,2018-05-03 16:00,0.8651666667,0.8651666667,0.8651666667
,2018-05-03 17:00,0.8661666667,0.8661666667,0.8661666667
,2018-05-03 18:00,0.88,0.88,0.88
,2018-05-03 19:00,0.8766666667,0.8766666667,0.8766666667
,2018-05-03 20:00,0.8758333333,0.8758333333,0.8758333333
,2018-05-03 21:00,0.8628333333,0.8628333333,0.8628333333
,2018-05-03 22:00,0.8233333333,0.8233333333,0.8233333333
,2018-05-03 23:00,0.8586666667,0.8586666667,0.8586666667
,2018-05-04 00:00,0.8761666667,0.8761666667,0.8761666667
,2018-05-04 01:00,0.8833333333,0.8833333333,0.8833333333
,2018-05-04 02:00,0.8856666667,0.8856666667,0.8856666667
,2018-05-04 03:00,0.8953333333,0.8953333333,0.8953333333
,2018-05-04 04:00,0.88,0.88,0.88
,2018-05-04 05:00,0.8751666667,0.8751666667,0.8751666667
,2018-05-04 06:00,0.8556666667,0.8556666667,0.8556666667
,2018-05-04 07:00,0.8601666667,0.8601666667,0.8601666667
,2018-05-04 08:00,0.844,0.844,0.844
,2018-05-04 09:00,0.8638333333,0.8638333333,0.8638333333
,2018-05-04 10:00,0.8646666667,0.8646666667,0.8646666667
,2018-05-04 11:00,0.8833333333,0.8833333333,0.8833333333
,2018-05-04 12:00,0.8703333333,0.8703333333,0.8703333333
,2018-05-04 13:00,0.8746666667,0.8746666667,0.8746666667
,2018-05-04 14:00,0.88,0.88,0.88
,2018-05-04 15:00,0.8868333333,0.8868333333,0.8868333333
,2018-05-04 16:00,0.8753333333,0.8753333333,0.8753333333
,2018-05-04 17:00,0.8581666667,0.8581666667,0.8581666667
,2018-05-04 18:00,0.8423333333,0.8423333333,0.8423333333
,2018-05-04 19:00,0.8666666667,0.8666666667,0.8666666667
,2018-05-04 20:00,0.869,0.869,0.869
,2018-05-04 21:00,0.87,0.87,0.87
,2018-05-04 22:00,0.8783333333,0.8783333333,0.8783333333
,2018-05-04 23:00,0.8803333333,0.8803333333,0.8803333333
,2018-05-05 00:00,0.8571666667,0.8571666667,0.8571666667
,2018-05-05 01:00,0.8363333333,0.8363333333,0.8363333333
,2018-05-05 02:00,0.8356666667,0.8356666667,0.8356666667
,2018-05-05 03:00,0.8358333333,0.8358333333,0.8358333333
,2018-05-05 04:00,0.8348333333,0.8348333333,0.8348333333
,2018-05-05 05:00,0.8423333333,0.8423333333,0.8423333333
,2018-05-05 06:00,0.8595,0.8595,0.8595
,2018-05-05 07:00,0.8641666667,0.8641666667,0.8641666667
,2018-05-05 08:00,0.8598333333,0.8598333333,0.8598333333
,2018-05-05 09:00,0.8401666667,0.8401666667,0.8401666667
,2018-05-05 10:00,0.8148333333,0.8148333333,0.8148333333
,2018-05-05 11:00,0.7866666667,0.7866666667,0.7866666667
,2018-05-05 12:00,0.7545,0.7545,0.7545
,2018-05-05 13:00,0.7341666667,0.7341666667,0.7341666667
,2018-05-05 14:00,0.74,0.74,0.74
,2018-05-05 15:00,0.742,0.742,0.742
,2018-05-05 16:00,0.751,0.751,0.751
,2018-05-05 17:00,0.788,0.788,0.788
,2018-05-05 18:00,0.7866666667,0.7866666667,0.7866666667
,2018-05-05 19:00,0.8148333333,0.8148333333,0.8148333333
,2018-05-05 20:00,0.8143333333,0.8143333333,0.8143333333
,2018-05-05 21:00,0.8236666667,0.8236666667,0.8236666667
,2018-05-05 22:00,0.834,0.834,0.834
,2018-05-05 23:00,0.831,0.831,0.831
,2018-05-06 00:00,0.817,0.817,0.817
,2018-05-06 01:00,0.8213333333,0.8213333333,0.8213333333
,2018-05-06 02:00,0.8428333333,0.8428333333,0.8428333333
,2018-05-06 03:00,0.8448333333,0.8448333333,0.8448333333
,2018-05-06 04:00,0.8503333333,0.8503333333,0.8503333333
,2018-05-06 05:00,0.8471666667,0.8471666667,0.8471666667
,2018-05-06 06:00,0.8626666667,0.8626666667,0.8626666667
,2018-05-06 07:00,0.8855,0.8855,0.8855
,2018-05-06 08:00,0.8526666667,0.8526666667,0.8526666667
,2018-05-06 09:00,0.8163333333,0.8163333333,0.8163333333
,2018-05-06 10:00,0.781,0.781,0.781
,2018-05-06 11:00,0.7581666667,0.7581666667,0.7581666667
,2018-05-06 12:00,0.7495,0.7495,0.7495
,2018-05-06 13:00,0.8556666667,0.8556666667,0.8556666667
,2018-05-06 14:00,0.832,0.832,0.832
,2018-05-06 15:00,0.8113333333,0.8113333333,0.8113333333
,2018-05-06 16:00,0.8021666667,0.8021666667,0.8021666667
,2018-05-06 17:00,0.8048333333,0.8048333333,0.8048333333
,2018-05-06 18:00,0.8036666667,0.8036666667,0.8036666667
,2018-05-06 19:00,0.7688333333,0.7688333333,0.7688333333
,2018-05-06 20:00,0.7875,0.7875,0.7875
,2018-05-06 21:00,0.7436666667,0.7436666667,0.7436666667
,2018-05-06 22:00,0.7531666667,0.7531666667,0.7531666667
,2018-05-06 23:00,0.7751666667,0.7751666667,0.7751666667
,2018-05-07 00:00,0.7798333333,0.7798333333,0.7798333333
,2018-05-07 01:00,0.754,0.754,0.754
,2018-05-07 02:00,0.8145,0.8145,0.8145
,2018-05-07 03:00,0.7798333333,0.7798333333,0.7798333333
,2018-05-07 04:00,0.8028333333,0.8028333333,0.8028333333
,2018-05-07 05:00,0.8078333333,0.8078333333,0.8078333333
,2018-05-07 06:00,0.8038333333,0.8038333333,0.8038333333
,2018-05-07 07:00,0.7933333333,0.7933333333,0.7933333333
,2018-05-07 08:00,0.734,0.734,0.734
,2018-05-07 09:00,0.7181666667,0.7181666667,0.7181666667
,2018-05-07 10:00,0.6716666667,0.6716666667,0.6716666667
,2018-05-07 11:00,0.6573333333,0.6573333333,0.6573333333
,2018-05-07 12:00,0.6996666667,0.6996666667,0.6996666667
,2018-05-07 13:00,0.7175,0.7175,0.7175
,2018-05-07 14:00,0.7353333333,0.7353333333,0.7353333333
,2018-05-07 15:00,0.7515,0.7515,0.7515
,2018-05-07 16:00,0.7455,0.7455,0.7455
,2018-05-07 17:00,0.7443333333,0.7443333333,0.7443333333
,2018-05-07 18:00,0.7285,0.7285,0.7285
,2018-05-07 19:00,0.7533333333,0.7533333333,0.7533333333
,2018-05-07 20:00,0.7603333333,0.7603333333,0.7603333333
,2018-05-07 21:00,0.7498333333,0.7498333333,0.7498333333
,2018-05-07 22:00,0.7368333333,0.7368333333,0.7368333333
,2018-05-07 23:00,0.7635,0.7635,0.7635
,2018-05-08 00:00,0.782,0.782,0.782
,2018-05-08 01:00,0.8013333333,0.8013333333,0.8013333333
,2018-05-08 02:00,0.8045,0.8045,0.8045
,2018-05-08 03:00,0.7958333333,0.7958333333,0.7958333333
,2018-05-08 04:00,0.7836666667,0.7836666667,0.7836666667
,2018-05-08 05:00,0.7718333333,0.7718333333,0.7718333333
,2018-05-08 06:00,0.7486666667,0.7486666667,0.7486666667
,2018-05-08 07:00,0.75,0.75,0.75
,2018-05-08 08:00,0.6986666667,0.6986666667,0.6986666667
,2018-05-08 09:00,0.6715,0.6715,0.6715
,2018-05-08 10:00,0.6376666667,0.6376666667,0.6376666667
,2018-05-08 11:00,0.6433333333,0.6433333333,0.6433333333
,2018-05-08 12:00,0.6191666667,0.6191666667,0.6191666667
,2018-05-08 13:00,0.5828333333,0.5828333333,0.5828333333
,2018-05-08 14:00,0.5826666667,0.5826666667,0.5826666667
,2018-05-08 15:00,0.6088333333,0.6088333333,0.6088333333
,2018-05-08 16:00,0.6491666667,0.6491666667,0.6491666667
,2018-05-08 17:00,0.6698333333,0.6698333333,0.6698333333
,2018-05-08 18:00,0.7176666667,0.7176666667,0.7176666667
,2018-05-08 19:00,0.7436666667,0.7436666667,0.7436666667
,2018-05-08 20:00,0.7866666667,0.7866666667,0.7866666667
,2018-05-08 21:00,0.8053333333,0.8053333333,0.8053333333
,2018-05-08 22:00,0.8445,0.8445,0.8445
,2018-05-08 23:00,0.8686666667,0.8686666667,0.8686666667
,2018-05-09 00:00,0.8716666667,0.8716666667,0.8716666667
,2018-05-09 01:00,0.8716666667,0.8716666667,0.8716666667
,2018-05-09 02:00,0.7806666667,0.7806666667,0.7806666667
,2018-05-09 03:00,0.6821666667,0.6821666667,0.6821666667
,2018-05-09 04:00,0.7303333333,0.7303333333,0.7303333333
,2018-05-09 05:00,0.7358333333,0.7358333333,0.7358333333
,2018-05-09 06:00,0.6903333333,0.6903333333,0.6903333333
,2018-05-09 07:00,0.6878333333,0.6878333333,0.6878333333
,2018-05-09 08:00,0.6868333333,0.6868333333,0.6868333333
,2018-05-09 09:00,0.6411666667,0.6411666667,0.6411666667
,2018-05-09 10:00,0.6368333333,0.6368333333,0.6368333333
,2018-05-09 11:00,0.6995,0.6995,0.6995
,2018-05-09 12:00,0.75,0.75,0.75
,2018-05-09 13:00,0.6276666667,0.6276666667,0.6276666667
,2018-05-09 14:00,0.7285,0.7285,0.7285
,2018-05-09 15:00,0.8426666667,0.8426666667,0.8426666667
,2018-05-09 16:00,0.8116666667,0.8116666667,0.8116666667
,2018-05-09 17:00,0.8136666667,0.8136666667,0.8136666667
,2018-05-09 18:00,0.7688333333,0.7688333333,0.7688333333
,2018-05-09 19:00,0.8173333333,0.8173333333,0.8173333333
,2018-05-09 20:00,0.7906666667,0.7906666667,0.7906666667
,2018-05-09 21:00,0.8161666667,0.8161666667,0.8161666667
,2018-05-09 22:00,0.8323333333,0.8323333333,0.8323333333
,2018-05-09 23:00,0.8416666667,0.8416666667,0.8416666667
,2018-05-10 00:00,0.8506666667,0.8506666667,0.8506666667
,2018-05-10 01:00,0.8246666667,0.8246666667,0.8246666667
,2018-05-10 02:00,0.8703333333,0.8703333333,0.8703333333
,2018-05-10 03:00,0.8721666667,0.8721666667,0.8721666667
,2018-05-10 04:00,0.8763333333,0.8763333333,0.8763333333
,2018-05-10 05:00,0.8518333333,0.8518333333,0.8518333333
,2018-05-10 06:00,0.897,0.897,0.897
,2018-05-10 07:00,0.8905,0.8905,0.8905
,2018-05-10 08:00,0.8488333333,0.8488333333,0.8488333333
,2018-05-10 09:00,0.7783333333,0.7783333333,0.7783333333
,2018-05-10 10:00,0.6913333333,0.6913333333,0.6913333333
,2018-05-10 11:00,0.7763333333,0.7763333333,0.7763333333
,2018-05-10 12:00,0.8098333333,0.8098333333,0.8098333333
,2018-05-10 13:00,0.6588333333,0.6588333333,0.6588333333
,2018-05-10 14:00,0.6675,0.6675,0.6675
,2018-05-10 15:00,0.8425,0.8425,0.8425
,2018-05-10 16:00,0.7888333333,0.7888333333,0.7888333333
,2018-05-10 17:00,0.8471666667,0.8471666667,0.8471666667
,2018-05-10 18:00,0.8061666667,0.8061666667,0.8061666667
,2018-05-10 19:00,0.8066666667,0.8066666667,0.8066666667
,2018-05-10 20:00,0.8383333333,0.8383333333,0.8383333333
,2018-05-10 21:00,0.8538333333,0.8538333333,0.8538333333
,2018-05-10 22:00,0.8821666667,0.8821666667,0.8821666667
,2018-05-10 23:00,0.897,0.897,0.897
,2018-05-11 00:00,0.8863333333,0.8863333333,0.8863333333
,2018-05-11 01:00,0.8773333333,0.8773333333,0.8773333333
,2018-05-11 02:00,0.8563333333,0.8563333333,0.8563333333
,2018-05-11 03:00,0.8773333333,0.8773333333,0.8773333333
,2018-05-11 04:00,0.9001666667,0.9001666667,0.9001666667
,2018-05-11 05:00,0.896,0.896,0.896
,2018-05-11 06:00,0.836,0.836,0.836
,2018-05-11 07:00,0.8081666667,0.8081666667,0.8081666667
,2018-05-11 08:00,0.7341666667,0.7341666667,0.7341666667
,2018-05-11 09:00,0.6758333333,0.6758333333,0.6758333333
,2018-05-11 10:00,0.7646666667,0.7646666667,0.7646666667
,2018-05-11 11:00,0.7171666667,0.7171666667,0.7171666667
,2018-05-11 12:00,0.766,0.766,0.766
,2018-05-11 13:00,0.7783333333,0.7783333333,0.7783333333
,2018-05-11 14:00,0.8283333333,0.8283333333,0.8283333333
,2018-05-11 15:00,0.8371666667,0.8371666667,0.8371666667
,2018-05-11 16:00,0.7351666667,0.7351666667,0.7351666667
,2018-05-11 17:00,0.6585,0.6585,0.6585
,2018-05-11 18:00,0.6981666667,0.6981666667,0.6981666667
,2018-05-11 19:00,0.754,0.754,0.754
,2018-05-11 20:00,0.8691666667,0.8691666667,0.8691666667
,2018-05-11 21:00,0.903,0.903,0.903
,2018-05-11 22:00,0.9075,0.9075,0.9075
,2018-05-11 23:00,0.906,0.906,0.906
,2018-05-12 00:00,0.9023333333,0.9023333333,0.9023333333
,2018-05-12 01:00,0.903,0.903,0.903
,2018-05-12 02:00,0.9118333333,0.9118333333,0.9118333333
,2018-05-12 03:00,0.915,0.915,0.915
,2018-05-12 04:00,0.918,0.918,0.918
,2018-05-12 05:00,0.9185,0.9185,0.9185
,2018-05-12 06:00,0.9216666667,0.9216666667,0.9216666667
,2018-05-12 07:00,0.9248333333,0.9248333333,0.9248333333
,2018-05-12 08:00,0.9256666667,0.9256666667,0.9256666667
,2018-05-12 09:00,0.928,0.928,0.928
,2018-05-12 10:00,0.9251666667,0.9251666667,0.9251666667
,2018-05-12 11:00,0.905,0.905,0.905
,2018-05-12 12:00,0.841,0.841,0.841
,2018-05-12 13:00,0.8075,0.8075,0.8075
,2018-05-12 14:00,0.7783333333,0.7783333333,0.7783333333
,2018-05-12 15:00,0.6496666667,0.6496666667,0.6496666667
,2018-05-12 16:00,0.6675,0.6675,0.6675
,2018-05-12 17:00,0.694,0.694,0.694
,2018-05-12 18:00,0.6895,0.6895,0.6895
,2018-05-12 19:00,0.6803333333,0.6803333333,0.6803333333
,2018-05-12 20:00,0.8158333333,0.8158333333,0.8158333333
,2018-05-12 21:00,0.8718333333,0.8718333333,0.8718333333
,2018-05-12 22:00,0.8791666667,0.8791666667,0.8791666667
,2018-05-12 23:00,0.8753333333,0.8753333333,0.8753333333
,2018-05-13 00:00,0.7891666667,0.7891666667,0.7891666667
,2018-05-13 01:00,0.7136666667,0.7136666667,0.7136666667
,2018-05-13 02:00,0.6385,0.6385,0.6385
,2018-05-13 03:00,0.5965,0.5965,0.5965
,2018-05-13 04:00,0.5703333333,0.5703333333,0.5703333333
,2018-05-13 05:00,0.6301666667,0.6301666667,0.6301666667
,2018-05-13 06:00,0.7151666667,0.7151666667,0.7151666667
,2018-05-13 07:00,0.7311666667,0.7311666667,0.7311666667
,2018-05-13 08:00,0.6798333333,0.6798333333,0.6798333333
,2018-05-13 09:00,0.6845,0.6845,0.6845
,2018-05-13 10:00,0.6653333333,0.6653333333,0.6653333333
,2018-05-13 11:00,0.7458333333,0.7458333333,0.7458333333
,2018-05-13 12:00,0.7793333333,0.7793333333,0.7793333333
,2018-05-13 13:00,0.7253333333,0.7253333333,0.7253333333
,2018-05-13 14:00,0.616,0.616,0.616
,2018-05-13 15:00,0.6348333333,0.6348333333,0.6348333333
,2018-05-13 16:00,0.6485,0.6485,0.6485
,2018-05-13 17:00,0.6161666667,0.6161666667,0.6161666667
,2018-05-13 18:00,0.7221666667,0.7221666667,0.7221666667
,2018-05-13 19:00,0.7716666667,0.7716666667,0.7716666667
,2018-05-13 20:00,0.802,0.802,0.802
,2018-05-13 21:00,0.8668333333,0.8668333333,0.8668333333
,2018-05-13 22:00,0.8931666667,0.8931666667,0.8931666667
,2018-05-13 23:00,0.906,0.906,0.906
,2018-05-14 00:00,0.9128333333,0.9128333333,0.9128333333
,2018-05-14 01:00,0.9161666667,0.9161666667,0.9161666667
,2018-05-14 02:00,0.9141666667,0.9141666667,0.9141666667
,2018-05-14 03:00,0.919,0.919,0.919
,2018-05-14 04:00,0.921,0.921,0.921
,2018-05-14 05:00,0.9203333333,0.9203333333,0.9203333333
,2018-05-14 06:00,0.9233333333,0.9233333333,0.9233333333
,2018-05-14 07:00,0.9238333333,0.9238333333,0.9238333333
,2018-05-14 08:00,0.9251666667,0.9251666667,0.9251666667
,2018-05-14 09:00,0.9035,0.9035,0.9035
,2018-05-14 10:00,0.8606666667,0.8606666667,0.8606666667
,2018-05-14 11:00,0.7981666667,0.7981666667,0.7981666667
,2018-05-14 12:00,0.8131666667,0.8131666667,0.8131666667
,2018-05-14 13:00,0.8281666667,0.8281666667,0.8281666667
,2018-05-14 14:00,0.7615,0.7615,0.7615
,2018-05-14 15:00,0.7156666667,0.7156666667,0.7156666667
,2018-05-14 16:00,0.6495,0.6495,0.6495
,2018-05-14 17:00,0.7945,0.7945,0.7945
,2018-05-14 18:00,0.8753333333,0.8753333333,0.8753333333
,2018-05-14 19:00,0.8521666667,0.8521666667,0.8521666667
,2018-05-14 20:00,0.8768333333,0.8768333333,0.8768333333
,2018-05-14 21:00,0.8838333333,0.8838333333,0.8838333333
,2018-05-14 22:00,0.9103333333,0.9103333333,0.9103333333
,2018-05-14 23:00,0.9071666667,0.9071666667,0.9071666667
,2018-05-15 00:00,0.8938333333,0.8938333333,0.8938333333
,2018-05-15 01:00,0.8853333333,0.8853333333,0.8853333333
,2018-05-15 02:00,0.897,0.897,0.897
,2018-05-15 03:00,0.8753333333,0.8753333333,0.8753333333
,2018-05-15 04:00,0.851,0.851,0.851
,2018-05-15 05:00,0.857,0.857,0.857
,2018-05-15 06:00,0.8916666667,0.8916666667,0.8916666667
,2018-05-15 07:00,0.9018333333,0.9018333333,0.9018333333
,2018-05-15 08:00,0.8896666667,0.8896666667,0.8896666667
,2018-05-15 09:00,0.8698333333,0.8698333333,0.8698333333
,2018-05-15 10:00,0.88,0.88,0.88
,2018-05-15 11:00,0.8306666667,0.8306666667,0.8306666667
,2018-05-15 12:00,0.7878333333,0.7878333333,0.7878333333
,2018-05-15 13:00,0.8591666667,0.8591666667,0.8591666667
,2018-05-15 14:00,0.6981666667,0.6981666667,0.6981666667
,2018-05-15 15:00,0.6538333333,0.6538333333,0.6538333333
,2018-05-15 16:00,0.7831666667,0.7831666667,0.7831666667
,2018-05-15 17:00,0.841,0.841,0.841
,2018-05-15 18:00,0.867,0.867,0.867
,2018-05-15 19:00,0.883,0.883,0.883
,2018-05-15 20:00,0.8913333333,0.8913333333,0.8913333333
,2018-05-15 21:00,0.9023333333,0.9023333333,0.9023333333
,2018-05-15 22:00,0.9093333333,0.9093333333,0.9093333333
,2018-05-15 23:00,0.9125,0.9125,0.9125
,2018-05-16 00:00,0.9123333333,0.9123333333,0.9123333333
,2018-05-16 01:00,0.912,0.912,0.912
,2018-05-16 02:00,0.9203333333,0.9203333333,0.9203333333
,2018-05-16 03:00,0.918,0.918,0.918
,2018-05-16 04:00,0.9186666667,0.9186666667,0.9186666667
,2018-05-16 05:00,0.916,0.916,0.916
,2018-05-16 06:00,0.924,0.924,0.924
,2018-05-16 07:00,0.9223333333,0.9223333333,0.9223333333
,2018-05-16 08:00,0.926,0.926,0.926
,2018-05-16 09:00,0.9251666667,0.9251666667,0.9251666667
,2018-05-16 10:00,0.9268333333,0.9268333333,0.9268333333
,2018-05-16 11:00,0.9258333333,0.9258333333,0.9258333333
,2018-05-16 12:00,0.927,0.927,0.927
,2018-05-16 13:00,0.92,0.92,0.92
,2018-05-16 14:00,0.836,0.836,0.836
,2018-05-16 15:00,0.7968333333,0.7968333333,0.7968333333
,2018-05-16 16:00,0.827,0.827,0.827
,2018-05-16 17:00,0.8045,0.8045,0.8045
,2018-05-16 18:00,0.7596666667,0.7596666667,0.7596666667
,2018-05-16 19:00,0.7658333333,0.7658333333,0.7658333333
,2018-05-16 20:00,0.8565,0.8565,0.8565
,2018-05-16 21:00,0.882,0.882,0.882
,2018-05-16 22:00,0.8661666667,0.8661666667,0.8661666667
,2018-05-16 23:00,0.8546666667,0.8546666667,0.8546666667
,2018-05-17 00:00,0.874,0.874,0.874
,2018-05-17 01:00,0.877,0.877,0.877
,2018-05-17 02:00,0.8943333333,0.8943333333,0.8943333333
,2018-05-17 03:00,0.911,0.911,0.911
,2018-05-17 04:00,0.9155,0.9155,0.9155
,2018-05-17 05:00,0.919,0.919,0.919
,2018-05-17 06:00,0.923,0.923,0.923
,2018-05-17 07:00,0.9196666667,0.9196666667,0.9196666667
,2018-05-17 08:00,0.8528333333,0.8528333333,0.8528333333
,2018-05-17 09:00,0.729,0.729,0.729
,2018-05-17 10:00,0.658,0.658,0.658
,2018-05-17 11:00,0.6166666667,0.6166666667,0.6166666667
,2018-05-17 12:00,0.6185,0.6185,0.6185
,2018-05-17 13:00,0.5765,0.5765,0.5765
,2018-05-17 14:00,0.6145,0.6145,0.6145
,2018-05-17 15:00,0.6815,0.6815,0.6815
,2018-05-17 16:00,0.7078333333,0.7078333333,0.7078333333
,2018-05-17 17:00,0.64,0.64,0.64
,2018-05-17 18:00,0.7598333333,0.7598333333,0.7598333333
,2018-05-17 19:00,0.8226666667,0.8226666667,0.8226666667
,2018-05-17 20:00,0.7846666667,0.7846666667,0.7846666667
,2018-05-17 21:00,0.7753333333,0.7753333333,0.7753333333
,2018-05-17 22:00,0.7468333333,0.7468333333,0.7468333333
,2018-05-17 23:00,0.7066666667,0.7066666667,0.7066666667
,2018-05-18 00:00,0.7251666667,0.7251666667,0.7251666667
,2018-05-18 01:00,0.7343333333,0.7343333333,0.7343333333
,2018-05-18 02:00,0.7295,0.7295,0.7295
,2018-05-18 03:00,0.725,0.725,0.725
,2018-05-18 04:00,0.715,0.715,0.715
,2018-05-18 05:00,0.708,0.708,0.708
,2018-05-18 06:00,0.7655,0.7655,0.7655
,2018-05-18 07:00,0.8203333333,0.8203333333,0.8203333333
,2018-05-18 08:00,0.7488333333,0.7488333333,0.7488333333
,2018-05-18 09:00,0.6856666667,0.6856666667,0.6856666667
,2018-05-18 10:00,0.6325,0.6325,0.6325
,2018-05-18 11:00,0.618,0.618,0.618
,2018-05-18 12:00,0.6271666667,0.6271666667,0.6271666667
,2018-05-18 13:00,0.6106666667,0.6106666667,0.6106666667
,2018-05-18 14:00,0.5993333333,0.5993333333,0.5993333333
,2018-05-18 15:00,0.5793333333,0.5793333333,0.5793333333
,2018-05-18 16:00,0.5763333333,0.5763333333,0.5763333333
,2018-05-18 17:00,0.6195,0.6195,0.6195
,2018-05-18 18:00,0.6331666667,0.6331666667,0.6331666667
,2018-05-18 19:00,0.6631666667,0.6631666667,0.6631666667
,2018-05-18 20:00,0.7253333333,0.7253333333,0.7253333333
,2018-05-18 21:00,0.7033333333,0.7033333333,0.7033333333
,2018-05-18 22:00,0.5871666667,0.5871666667,0.5871666667
,2018-05-18 23:00,0.6056666667,0.6056666667,0.6056666667
,2018-05-19 00:00,0.5963333333,0.5963333333,0.5963333333
,2018-05-19 01:00,0.5816666667,0.5816666667,0.5816666667
,2018-05-19 02:00,0.5068333333,0.5068333333,0.5068333333
,2018-05-19 03:00,0.4816666667,0.4816666667,0.4816666667
,2018-05-19 04:00,0.5436666667,0.5436666667,0.5436666667
,2018-05-19 05:00,0.6108333333,0.6108333333,0.6108333333
,2018-05-19 06:00,0.6525,0.6525,0.6525
,2018-05-19 07:00,0.7076666667,0.7076666667,0.7076666667
,2018-05-19 08:00,0.6538333333,0.6538333333,0.6538333333
,2018-05-19 09:00,0.6225,0.6225,0.6225
,2018-05-19 10:00,0.6,0.6,0.6
,2018-05-19 11:00,0.6051666667,0.6051666667,0.6051666667
,2018-05-19 12:00,0.5856666667,0.5856666667,0.5856666667
,2018-05-19 13:00,0.5741666667,0.5741666667,0.5741666667
,2018-05-19 14:00,0.559,0.559,0.559
,2018-05-19 15:00,0.5601666667,0.5601666667,0.5601666667
,2018-05-19 16:00,0.583,0.583,0.583
,2018-05-19 17:00,0.6245,0.6245,0.6245
,2018-05-19 18:00,0.6673333333,0.6673333333,0.6673333333
,2018-05-19 19:00,0.6708333333,0.6708333333,0.6708333333
,2018-05-19 20:00,0.7845,0.7845,0.7845
,2018-05-19 21:00,0.7978333333,0.7978333333,0.7978333333
,2018-05-19 22:00,0.755,0.755,0.755
,2018-05-19 23:00,0.6345,0.6345,0.6345
,2018-05-20 00:00,0.5601666667,0.5601666667,0.5601666667
,2018-05-20 01:00,0.5603333333,0.5603333333,0.5603333333
,2018-05-20 02:00,0.597,0.597,0.597
,2018-05-20 03:00,0.5735,0.5735,0.5735
,2018-05-20 04:00,0.5935,0.5935,0.5935
,2018-05-20 05:00,0.5996666667,0.5996666667,0.5996666667
,2018-05-20 06:00,0.6035,0.6035,0.6035
,2018-05-20 07:00,0.668,0.668,0.668
,2018-05-20 08:00,0.6326666667,0.6326666667,0.6326666667
,2018-05-20 09:00,0.6105,0.6105,0.6105
,2018-05-20 10:00,0.5921666667,0.5921666667,0.5921666667
,2018-05-20 11:00,0.5925,0.5925,0.5925
,2018-05-20 12:00,0.622,0.622,0.622
,2018-05-20 13:00,0.6178333333,0.6178333333,0.6178333333
