@T,table,
Created,2018-12-14 11:12,
Author,HortonMachine library,
@H,timestamp,value_2
ID,,2
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2018-08-13 05:00,0.0067758598
,2018-08-13 06:00,0.0068576806
,2018-08-13 07:00,0.0067411714
,2018-08-13 08:00,0.0069132669
,2018-08-13 09:00,0.0066442899
,2018-08-13 10:00,0.0073056785
,2018-08-13 11:00,0.0071748769
,2018-08-13 12:00,0.0072108111
,2018-08-13 13:00,0.0074216345
,2018-08-13 14:00,0.0074105141
,2018-08-13 15:00,0.0072864283
,2018-08-13 16:00,0.0070426852
,2018-08-13 17:00,0.0069948866
,2018-08-13 18:00,0.0070472745
,2018-08-13 19:00,0.0070289781
,2018-08-13 20:00,0.0071074276
,2018-08-13 21:00,0.0068678228
,2018-08-13 22:00,0.0071315197
,2018-08-13 23:00,0.007059347
,2018-08-14 00:00,0.0068893905
,2018-08-14 01:00,0.0068018698
,2018-08-14 02:00,0.0071998308
,2018-08-14 03:00,0.0069256003
,2018-08-14 04:00,0.007053491
,2018-08-14 05:00,0.0069715163
,2018-08-14 06:00,0.0071965743
,2018-08-14 07:00,0.0073557265
,2018-08-14 08:00,0.0072987084
,2018-08-14 09:00,0.0074293575
,2018-08-14 10:00,0.0075698981
,2018-08-14 11:00,0.0077498114
,2018-08-14 12:00,0.0073512269
,2018-08-14 13:00,0.0073326461
,2018-08-14 14:00,0.0074112697
,2018-08-14 15:00,0.0073662394
,2018-08-14 16:00,0.0069618839
,2018-08-14 17:00,0.0069977433
,2018-08-14 18:00,0.0068263123
,2018-08-14 19:00,0.0068524556
,2018-08-14 20:00,0.0069594318
,2018-08-14 21:00,0.00660615
,2018-08-14 22:00,0.0070040599
,2018-08-14 23:00,0.0065094546
,2018-08-15 00:00,0.0067130545
,2018-08-15 01:00,0.0068949417
,2018-08-15 02:00,0.0067603822
,2018-08-15 03:00,0.0069771239
,2018-08-15 04:00,0.0068692656
,2018-08-15 05:00,0.0068479984
,2018-08-15 06:00,0.0069805437
,2018-08-15 07:00,0.0070467375
,2018-08-15 08:00,0.0068707211
,2018-08-15 09:00,0.00751082
